img_id,scan_name,classname,gt_bbox_index,pred_bbox_index,spatial_zone
80,scene0251_00,otherfurniture,5,452.0,3
80,scene0251_00,otherfurniture,6,499.0,3
80,scene0251_00,door,7,408.0,4
80,scene0251_00,door,8,412.0,4
80,scene0251_00,door,9,445.0,3
80,scene0251_00,table,10,754.0,3
80,scene0251_00,table,11,776.0,2
80,scene0251_00,window,12,,3
80,scene0251_00,window,13,,3
80,scene0251_00,window,15,857.0,3
80,scene0251_00,cabinet,14,192.0,4
81,scene0256_00,table,0,583.0,3
81,scene0256_00,curtain,1,222.0,4
81,scene0256_00,curtain,3,253.0,4
81,scene0256_00,chair,2,177.0,3
81,scene0256_00,otherfurniture,4,353.0,4
81,scene0256_00,otherfurniture,5,,4
82,scene0256_01,chair,0,193.0,3
82,scene0256_01,curtain,1,257.0,4
82,scene0256_01,curtain,4,263.0,4
82,scene0256_01,table,2,610.0,3
82,scene0256_01,otherfurniture,3,384.0,4
82,scene0256_01,otherfurniture,5,,4
83,scene0256_02,otherfurniture,0,,4
83,scene0256_02,otherfurniture,4,,3
83,scene0256_02,otherfurniture,7,,3
83,scene0256_02,curtain,1,,4
83,scene0256_02,curtain,2,,4
83,scene0256_02,curtain,3,298.0,3
83,scene0256_02,bed,5,46.0,2
83,scene0256_02,cabinet,6,136.0,4
83,scene0256_02,picture,8,,4
84,scene0257_00,chair,0,323.0,3
84,scene0257_00,chair,1,285.0,2
84,scene0257_00,chair,4,325.0,2
84,scene0257_00,chair,5,,3
84,scene0257_00,chair,6,295.0,2
84,scene0257_00,chair,7,334.0,2
84,scene0257_00,chair,8,284.0,2
84,scene0257_00,chair,9,349.0,2
84,scene0257_00,chair,10,300.0,3
84,scene0257_00,chair,11,322.0,4
84,scene0257_00,chair,12,286.0,3
84,scene0257_00,chair,13,337.0,3
84,scene0257_00,chair,14,298.0,3
84,scene0257_00,chair,15,315.0,3
84,scene0257_00,chair,16,,3
84,scene0257_00,chair,17,,4
84,scene0257_00,chair,18,319.0,4
84,scene0257_00,chair,19,,4
84,scene0257_00,chair,21,307.0,4
84,scene0257_00,door,2,615.0,4
84,scene0257_00,door,22,609.0,4
84,scene0257_00,table,3,1116.0,2
84,scene0257_00,sink,20,,3
85,scene0277_00,bed,0,47.0,3
85,scene0277_00,desk,1,231.0,3
85,scene0277_00,chair,2,143.0,3
85,scene0277_00,cabinet,3,100.0,3
85,scene0277_00,door,4,275.0,3
85,scene0277_00,window,5,537.0,4
85,scene0277_00,otherfurniture,6,296.0,4
85,scene0277_00,otherfurniture,7,304.0,4
85,scene0277_00,otherfurniture,8,,4
86,scene0277_01,bed,0,56.0,3
86,scene0277_01,otherfurniture,1,297.0,4
86,scene0277_01,otherfurniture,5,,4
86,scene0277_01,otherfurniture,6,283.0,4
86,scene0277_01,window,2,544.0,4
86,scene0277_01,desk,3,232.0,3
86,scene0277_01,cabinet,4,,3
86,scene0277_01,chair,7,151.0,3
86,scene0277_01,door,8,274.0,4
87,scene0277_02,otherfurniture,0,369.0,4
87,scene0277_02,otherfurniture,1,349.0,4
87,scene0277_02,otherfurniture,2,,4
87,scene0277_02,desk,3,268.0,3
87,scene0277_02,chair,4,177.0,3
87,scene0277_02,cabinet,5,138.0,3
87,scene0277_02,door,6,306.0,4
87,scene0277_02,bed,7,68.0,3
87,scene0277_02,window,8,632.0,4
88,scene0278_00,otherfurniture,0,318.0,4
88,scene0278_00,otherfurniture,1,,3
88,scene0278_00,chair,2,139.0,3
88,scene0278_00,chair,3,164.0,3
88,scene0278_00,cabinet,4,,3
88,scene0278_00,cabinet,5,120.0,4
88,scene0278_00,counter,6,174.0,3
89,scene0278_01,chair,0,162.0,3
89,scene0278_01,chair,1,157.0,3
89,scene0278_01,cabinet,2,120.0,3
89,scene0278_01,cabinet,3,119.0,3
89,scene0278_01,otherfurniture,4,347.0,4
89,scene0278_01,otherfurniture,5,,4
90,scene0300_00,bookshelf,0,147.0,3
90,scene0300_00,bookshelf,9,,4
90,scene0300_00,table,1,919.0,3
90,scene0300_00,table,2,923.0,3
90,scene0300_00,chair,3,243.0,3
90,scene0300_00,chair,4,259.0,3
90,scene0300_00,chair,5,283.0,3
90,scene0300_00,window,6,,4
90,scene0300_00,picture,7,,4
90,scene0300_00,picture,8,,4
90,scene0300_00,otherfurniture,10,536.0,4
91,scene0300_01,bookshelf,0,120.0,3
91,scene0300_01,bookshelf,1,114.0,3
91,scene0300_01,bookshelf,2,119.0,3
91,scene0300_01,desk,3,348.0,4
91,scene0300_01,desk,4,340.0,3
91,scene0300_01,chair,5,220.0,4
91,scene0300_01,chair,6,180.0,3
91,scene0300_01,chair,7,196.0,3
91,scene0300_01,chair,12,,3
91,scene0300_01,chair,13,194.0,4
91,scene0300_01,window,8,767.0,4
91,scene0300_01,picture,9,,4
91,scene0300_01,picture,10,,4
91,scene0300_01,otherfurniture,11,425.0,4
92,scene0304_00,door,0,,4
92,scene0304_00,cabinet,1,133.0,2
92,scene0304_00,otherfurniture,2,335.0,4
93,scene0307_00,door,0,,1
93,scene0307_00,door,1,,3
93,scene0307_00,door,6,462.0,1
93,scene0307_00,door,17,454.0,3
93,scene0307_00,door,18,,2
93,scene0307_00,door,19,482.0,3
93,scene0307_00,sink,2,,3
93,scene0307_00,sink,3,,3
93,scene0307_00,otherfurniture,4,547.0,3
93,scene0307_00,otherfurniture,7,513.0,3
93,scene0307_00,otherfurniture,10,495.0,3
93,scene0307_00,otherfurniture,16,,3
93,scene0307_00,table,5,848.0,3
93,scene0307_00,window,8,,4
93,scene0307_00,window,9,,4
93,scene0307_00,cabinet,11,186.0,3
93,scene0307_00,cabinet,12,199.0,3
93,scene0307_00,cabinet,13,215.0,3
93,scene0307_00,chair,14,,3
93,scene0307_00,refrigerator,15,615.0,3
94,scene0307_01,otherfurniture,0,560.0,4
94,scene0307_01,otherfurniture,5,536.0,2
94,scene0307_01,otherfurniture,12,580.0,3
94,scene0307_01,otherfurniture,16,549.0,3
94,scene0307_01,door,1,,2
94,scene0307_01,door,3,512.0,3
94,scene0307_01,door,7,524.0,3
94,scene0307_01,door,11,,4
94,scene0307_01,door,14,,1
94,scene0307_01,door,15,472.0,3
94,scene0307_01,chair,2,287.0,3
94,scene0307_01,cabinet,4,179.0,4
94,scene0307_01,refrigerator,6,669.0,3
94,scene0307_01,sink,8,,4
94,scene0307_01,sink,9,811.0,4
94,scene0307_01,window,10,,4
94,scene0307_01,window,17,,4
94,scene0307_01,window,18,1041.0,3
94,scene0307_01,table,13,920.0,3
94,scene0307_01,table,19,,3
95,scene0307_02,cabinet,0,160.0,4
95,scene0307_02,cabinet,2,183.0,4
95,scene0307_02,cabinet,3,,3
95,scene0307_02,refrigerator,1,608.0,3
95,scene0307_02,door,4,441.0,1
95,scene0307_02,door,5,425.0,3
95,scene0307_02,door,6,,2
95,scene0307_02,door,13,,3
95,scene0307_02,door,16,430.0,4
95,scene0307_02,door,18,429.0,1
95,scene0307_02,door,19,460.0,3
95,scene0307_02,table,7,,3
95,scene0307_02,chair,8,,3
95,scene0307_02,window,9,,3
95,scene0307_02,window,15,885.0,4
95,scene0307_02,window,20,,3
95,scene0307_02,sink,10,,4
95,scene0307_02,sink,14,,4
95,scene0307_02,otherfurniture,11,480.0,4
95,scene0307_02,otherfurniture,12,474.0,3
95,scene0307_02,otherfurniture,17,,3
95,scene0307_02,otherfurniture,21,479.0,3
96,scene0314_00,otherfurniture,0,279.0,4
96,scene0314_00,chair,1,143.0,3
96,scene0314_00,chair,2,146.0,3
96,scene0314_00,chair,4,148.0,2
96,scene0314_00,chair,5,128.0,2
96,scene0314_00,table,3,472.0,2
97,scene0316_00,chair,0,116.0,4
97,scene0316_00,chair,2,120.0,3
97,scene0316_00,otherfurniture,1,,3
97,scene0316_00,otherfurniture,3,258.0,4
97,scene0316_00,table,4,431.0,4
97,scene0316_00,door,5,229.0,4
97,scene0316_00,door,6,229.0,4
98,scene0328_00,window,0,836.0,2
98,scene0328_00,refrigerator,1,546.0,3
98,scene0328_00,cabinet,2,154.0,3
98,scene0328_00,cabinet,3,162.0,3
98,scene0328_00,cabinet,5,,3
98,scene0328_00,cabinet,7,144.0,3
98,scene0328_00,cabinet,9,158.0,3
98,scene0328_00,cabinet,10,,4
98,scene0328_00,cabinet,11,175.0,4
98,scene0328_00,cabinet,12,157.0,2
98,scene0328_00,cabinet,13,146.0,3
98,scene0328_00,cabinet,14,142.0,3
98,scene0328_00,cabinet,15,166.0,3
98,scene0328_00,sink,4,622.0,2
98,scene0328_00,picture,6,,4
98,scene0328_00,counter,8,279.0,2
99,scene0329_00,sofa,0,773.0,3
99,scene0329_00,sofa,1,758.0,3
99,scene0329_00,door,2,439.0,4
99,scene0329_00,door,15,453.0,4
99,scene0329_00,door,16,453.0,4
99,scene0329_00,door,18,439.0,4
99,scene0329_00,door,25,440.0,4
99,scene0329_00,door,26,440.0,4
99,scene0329_00,door,27,,4
99,scene0329_00,door,28,457.0,4
99,scene0329_00,table,3,847.0,3
99,scene0329_00,table,4,861.0,3
99,scene0329_00,table,5,,4
99,scene0329_00,table,6,821.0,4
99,scene0329_00,chair,7,221.0,2
99,scene0329_00,chair,21,244.0,2
99,scene0329_00,chair,23,263.0,2
99,scene0329_00,otherfurniture,8,506.0,4
99,scene0329_00,otherfurniture,17,506.0,4
99,scene0329_00,otherfurniture,19,,4
99,scene0329_00,picture,9,,4
99,scene0329_00,picture,10,,4
99,scene0329_00,picture,11,,4
99,scene0329_00,picture,12,,4
99,scene0329_00,picture,13,,4
99,scene0329_00,picture,14,,4
99,scene0329_00,picture,24,,4
99,scene0329_00,cabinet,20,,3
99,scene0329_00,cabinet,22,,3
100,scene0329_01,picture,0,,4
100,scene0329_01,picture,1,,4
100,scene0329_01,picture,2,,4
100,scene0329_01,picture,13,,4
100,scene0329_01,table,3,1017.0,4
100,scene0329_01,table,23,1005.0,3
100,scene0329_01,table,24,977.0,3
100,scene0329_01,table,25,988.0,4
100,scene0329_01,door,4,536.0,4
100,scene0329_01,door,14,526.0,4
100,scene0329_01,door,15,565.0,4
100,scene0329_01,door,16,543.0,4
100,scene0329_01,door,20,536.0,4
100,scene0329_01,door,21,543.0,4
100,scene0329_01,door,22,535.0,4
100,scene0329_01,door,26,535.0,4
100,scene0329_01,otherfurniture,5,644.0,4
100,scene0329_01,otherfurniture,6,626.0,4
100,scene0329_01,otherfurniture,7,613.0,4
100,scene0329_01,cabinet,8,,3
100,scene0329_01,cabinet,9,,4
100,scene0329_01,chair,10,293.0,3
100,scene0329_01,chair,11,284.0,3
100,scene0329_01,chair,12,317.0,4
100,scene0329_01,chair,17,297.0,3
100,scene0329_01,sofa,18,931.0,3
100,scene0329_01,sofa,19,929.0,3
101,scene0329_02,bookshelf,0,120.0,3
101,scene0329_02,otherfurniture,1,,4
101,scene0329_02,otherfurniture,16,,4
101,scene0329_02,otherfurniture,20,548.0,3
101,scene0329_02,otherfurniture,30,,4
101,scene0329_02,picture,2,,4
101,scene0329_02,picture,3,,4
101,scene0329_02,picture,4,,4
101,scene0329_02,picture,21,,4
101,scene0329_02,picture,22,,4
101,scene0329_02,picture,23,,4
101,scene0329_02,picture,24,,4
101,scene0329_02,picture,25,,4
101,scene0329_02,picture,26,,4
101,scene0329_02,picture,29,,4
101,scene0329_02,picture,31,,4
101,scene0329_02,picture,32,,4
101,scene0329_02,picture,33,,4
101,scene0329_02,sofa,5,844.0,3
101,scene0329_02,sofa,6,858.0,3
101,scene0329_02,table,7,,4
101,scene0329_02,table,8,899.0,3
101,scene0329_02,table,9,,3
101,scene0329_02,table,15,893.0,3
101,scene0329_02,door,10,,4
101,scene0329_02,door,11,507.0,4
101,scene0329_02,door,12,484.0,4
101,scene0329_02,door,13,506.0,4
101,scene0329_02,door,27,484.0,4
101,scene0329_02,door,28,507.0,4
101,scene0329_02,door,37,492.0,4
101,scene0329_02,door,38,495.0,4
101,scene0329_02,door,39,506.0,4
101,scene0329_02,desk,14,427.0,3
101,scene0329_02,chair,17,268.0,3
101,scene0329_02,chair,18,282.0,3
101,scene0329_02,chair,19,243.0,3
101,scene0329_02,chair,34,247.0,3
101,scene0329_02,cabinet,35,,3
101,scene0329_02,cabinet,36,,4
102,scene0334_00,sofa,0,578.0,2
102,scene0334_00,sofa,1,596.0,3
102,scene0334_00,table,2,628.0,2
102,scene0334_00,otherfurniture,3,377.0,3
102,scene0334_00,otherfurniture,4,381.0,3
103,scene0334_01,sofa,0,424.0,3
103,scene0334_01,sofa,1,435.0,3
103,scene0334_01,otherfurniture,2,273.0,3
103,scene0334_01,otherfurniture,4,,4
103,scene0334_01,table,3,472.0,4
104,scene0334_02,sofa,0,395.0,2
104,scene0334_02,sofa,1,393.0,3
104,scene0334_02,table,2,418.0,3
104,scene0334_02,otherfurniture,3,261.0,2
104,scene0334_02,otherfurniture,4,,3
105,scene0338_00,otherfurniture,0,448.0,3
105,scene0338_00,otherfurniture,3,418.0,3
105,scene0338_00,cabinet,1,138.0,4
105,scene0338_00,cabinet,5,,4
105,scene0338_00,cabinet,6,139.0,3
105,scene0338_00,counter,2,253.0,4
105,scene0338_00,door,4,368.0,3
106,scene0338_01,otherfurniture,0,444.0,3
106,scene0338_01,otherfurniture,1,433.0,3
106,scene0338_01,cabinet,2,161.0,3
106,scene0338_01,cabinet,5,,4
106,scene0338_01,counter,3,235.0,4
106,scene0338_01,door,4,400.0,3
107,scene0338_02,otherfurniture,0,456.0,4
107,scene0338_02,otherfurniture,3,426.0,4
107,scene0338_02,cabinet,1,179.0,3
107,scene0338_02,cabinet,5,181.0,4
107,scene0338_02,door,2,417.0,4
107,scene0338_02,counter,4,239.0,4
108,scene0342_00,chair,0,172.0,3
108,scene0342_00,chair,1,167.0,4
108,scene0342_00,chair,2,170.0,3
108,scene0342_00,chair,3,197.0,2
108,scene0342_00,chair,5,166.0,3
108,scene0342_00,chair,6,185.0,3
108,scene0342_00,chair,7,194.0,2
108,scene0342_00,chair,8,,2
108,scene0342_00,chair,9,178.0,2
108,scene0342_00,chair,10,168.0,2
108,scene0342_00,chair,11,173.0,3
108,scene0342_00,chair,12,184.0,3
108,scene0342_00,chair,13,191.0,2
108,scene0342_00,chair,14,201.0,2
108,scene0342_00,chair,15,,4
108,scene0342_00,chair,16,,3
108,scene0342_00,chair,17,198.0,3
108,scene0342_00,chair,18,204.0,3
108,scene0342_00,chair,19,174.0,4
108,scene0342_00,chair,20,182.0,4
108,scene0342_00,table,4,640.0,3
109,scene0343_00,table,0,875.0,2
109,scene0343_00,table,1,891.0,4
109,scene0343_00,table,2,858.0,4
109,scene0343_00,table,3,844.0,4
109,scene0343_00,table,4,840.0,3
109,scene0343_00,table,5,893.0,2
109,scene0343_00,chair,6,270.0,2
109,scene0343_00,chair,7,,2
110,scene0351_00,chair,0,178.0,3
110,scene0351_00,chair,1,183.0,3
110,scene0351_00,chair,2,168.0,4
110,scene0351_00,chair,3,186.0,4
110,scene0351_00,window,4,700.0,4
110,scene0351_00,otherfurniture,5,360.0,4
110,scene0351_00,desk,6,296.0,3
110,scene0351_00,cabinet,7,123.0,4
111,scene0351_01,door,0,440.0,3
111,scene0351_01,chair,1,233.0,3
111,scene0351_01,chair,2,264.0,3
111,scene0351_01,chair,3,269.0,3
111,scene0351_01,chair,4,224.0,3
111,scene0351_01,window,5,989.0,4
111,scene0351_01,cabinet,6,194.0,4
111,scene0351_01,cabinet,10,,4
111,scene0351_01,desk,7,412.0,3
111,scene0351_01,desk,9,431.0,3
111,scene0351_01,otherfurniture,8,513.0,4
111,scene0351_01,otherfurniture,11,496.0,4
112,scene0353_00,chair,0,256.0,3
112,scene0353_00,chair,1,255.0,4
112,scene0353_00,chair,2,262.0,3
112,scene0353_00,curtain,3,326.0,4
112,scene0353_00,bookshelf,4,121.0,3
112,scene0353_00,otherfurniture,5,,3
112,scene0353_00,otherfurniture,8,497.0,4
112,scene0353_00,otherfurniture,12,505.0,3
112,scene0353_00,refrigerator,6,629.0,3
112,scene0353_00,sofa,7,778.0,3
112,scene0353_00,desk,9,416.0,3
112,scene0353_00,desk,15,,3
112,scene0353_00,door,10,,2
112,scene0353_00,door,11,473.0,3
112,scene0353_00,window,13,,4
112,scene0353_00,bed,14,94.0,3
113,scene0353_01,refrigerator,0,591.0,3
113,scene0353_01,door,1,422.0,3
113,scene0353_01,door,2,445.0,4
113,scene0353_01,window,3,,4
113,scene0353_01,chair,4,250.0,3
113,scene0353_01,chair,5,204.0,4
113,scene0353_01,chair,10,246.0,3
113,scene0353_01,otherfurniture,6,,3
113,scene0353_01,otherfurniture,13,480.0,4
113,scene0353_01,bed,7,73.0,3
113,scene0353_01,bed,8,86.0,3
113,scene0353_01,bookshelf,9,104.0,3
113,scene0353_01,sofa,11,724.0,3
113,scene0353_01,curtain,12,311.0,4
114,scene0353_02,sofa,0,844.0,3
114,scene0353_02,otherfurniture,1,,3
114,scene0353_02,otherfurniture,10,,4
114,scene0353_02,curtain,2,374.0,4
114,scene0353_02,bed,3,85.0,3
114,scene0353_02,bed,7,118.0,3
114,scene0353_02,chair,4,286.0,3
114,scene0353_02,chair,5,258.0,3
114,scene0353_02,chair,6,260.0,4
114,scene0353_02,door,8,496.0,3
114,scene0353_02,door,13,503.0,4
114,scene0353_02,bookshelf,9,157.0,3
114,scene0353_02,refrigerator,11,681.0,3
114,scene0353_02,window,12,1021.0,4
115,scene0354_00,chair,0,222.0,2
115,scene0354_00,chair,1,224.0,3
115,scene0354_00,chair,2,218.0,3
115,scene0354_00,chair,3,192.0,2
115,scene0354_00,chair,4,208.0,2
115,scene0354_00,chair,5,189.0,3
115,scene0354_00,chair,6,196.0,3
115,scene0354_00,chair,7,180.0,2
115,scene0354_00,door,8,,4
115,scene0354_00,door,9,393.0,4
115,scene0354_00,table,10,696.0,3
115,scene0354_00,window,11,,3
115,scene0354_00,otherfurniture,12,440.0,4
116,scene0355_00,chair,0,222.0,2
116,scene0355_00,chair,1,236.0,3
116,scene0355_00,chair,2,208.0,2
116,scene0355_00,chair,3,230.0,2
116,scene0355_00,chair,4,207.0,3
116,scene0355_00,chair,5,212.0,2
116,scene0355_00,chair,6,197.0,3
116,scene0355_00,chair,7,211.0,2
116,scene0355_00,chair,8,225.0,3
116,scene0355_00,table,9,738.0,3
116,scene0355_00,table,10,749.0,3
117,scene0355_01,chair,0,122.0,3
117,scene0355_01,chair,1,145.0,2
117,scene0355_01,chair,2,130.0,1
117,scene0355_01,chair,3,124.0,3
117,scene0355_01,chair,4,126.0,1
117,scene0355_01,table,5,473.0,2
118,scene0356_00,otherfurniture,0,,3
118,scene0356_00,otherfurniture,6,,4
118,scene0356_00,otherfurniture,8,,3
118,scene0356_00,otherfurniture,9,,4
118,scene0356_00,desk,1,308.0,3
118,scene0356_00,door,2,331.0,2
118,scene0356_00,door,5,321.0,2
118,scene0356_00,door,10,350.0,3
118,scene0356_00,door,11,344.0,2
118,scene0356_00,window,3,705.0,4
118,scene0356_00,bed,4,47.0,4
118,scene0356_00,chair,7,168.0,3
119,scene0356_01,window,0,617.0,4
119,scene0356_01,door,1,314.0,2
119,scene0356_01,door,3,307.0,4
119,scene0356_01,door,4,304.0,4
119,scene0356_01,door,5,290.0,2
119,scene0356_01,bed,2,58.0,4
119,scene0356_01,desk,6,265.0,3
119,scene0356_01,chair,7,159.0,3
119,scene0356_01,otherfurniture,8,,2
119,scene0356_01,otherfurniture,9,,3
119,scene0356_01,otherfurniture,10,,3
120,scene0356_02,bed,0,43.0,4
120,scene0356_02,door,1,190.0,1
120,scene0356_02,door,5,200.0,3
120,scene0356_02,door,6,197.0,2
120,scene0356_02,door,11,205.0,3
120,scene0356_02,chair,2,92.0,3
120,scene0356_02,otherfurniture,3,,3
120,scene0356_02,otherfurniture,8,,3
120,scene0356_02,otherfurniture,9,,4
120,scene0356_02,otherfurniture,10,,4
120,scene0356_02,desk,4,183.0,3
120,scene0356_02,window,7,408.0,4
121,scene0357_00,door,0,346.0,3
121,scene0357_00,door,4,360.0,4
121,scene0357_00,door,7,,2
121,scene0357_00,door,8,383.0,2
121,scene0357_00,table,1,662.0,3
121,scene0357_00,curtain,2,258.0,4
121,scene0357_00,cabinet,3,151.0,3
121,scene0357_00,cabinet,5,141.0,4
121,scene0357_00,window,6,,4
122,scene0357_01,curtain,0,330.0,4
122,scene0357_01,table,1,744.0,3
122,scene0357_01,window,2,,4
122,scene0357_01,cabinet,3,185.0,4
122,scene0357_01,cabinet,6,,4
122,scene0357_01,door,4,,2
122,scene0357_01,door,5,,3
122,scene0357_01,door,7,419.0,4
122,scene0357_01,door,8,420.0,2
123,scene0377_00,otherfurniture,0,493.0,2
123,scene0377_00,otherfurniture,1,501.0,4
123,scene0377_00,otherfurniture,3,474.0,4
123,scene0377_00,chair,2,211.0,4
123,scene0377_00,window,4,885.0,4
124,scene0377_01,chair,0,188.0,4
124,scene0377_01,window,1,766.0,4
124,scene0377_01,otherfurniture,2,437.0,4
125,scene0377_02,window,0,858.0,4
125,scene0377_02,otherfurniture,1,437.0,4
125,scene0377_02,chair,2,194.0,4
126,scene0378_00,desk,0,378.0,3
126,scene0378_00,desk,5,403.0,3
126,scene0378_00,desk,13,386.0,3
126,scene0378_00,cabinet,1,162.0,3
126,scene0378_00,cabinet,8,177.0,4
126,scene0378_00,door,2,458.0,4
126,scene0378_00,otherfurniture,3,528.0,4
126,scene0378_00,window,4,932.0,4
126,scene0378_00,bookshelf,6,132.0,4
126,scene0378_00,bookshelf,7,141.0,4
126,scene0378_00,chair,9,257.0,3
126,scene0378_00,chair,10,235.0,3
126,scene0378_00,chair,11,236.0,3
126,scene0378_00,chair,12,232.0,3
127,scene0378_01,chair,0,174.0,3
127,scene0378_01,chair,1,188.0,3
127,scene0378_01,chair,2,167.0,3
127,scene0378_01,chair,3,185.0,3
127,scene0378_01,window,4,736.0,4
127,scene0378_01,desk,5,317.0,3
127,scene0378_01,desk,6,299.0,3
127,scene0378_01,desk,11,293.0,3
127,scene0378_01,otherfurniture,7,394.0,4
127,scene0378_01,bookshelf,8,93.0,4
127,scene0378_01,bookshelf,9,108.0,4
127,scene0378_01,cabinet,10,142.0,4
127,scene0378_01,cabinet,12,131.0,4
127,scene0378_01,door,13,335.0,4
128,scene0378_02,desk,0,447.0,3
128,scene0378_02,desk,1,458.0,3
128,scene0378_02,desk,2,426.0,3
128,scene0378_02,bookshelf,3,149.0,4
128,scene0378_02,bookshelf,11,135.0,4
128,scene0378_02,chair,4,233.0,3
128,scene0378_02,chair,5,250.0,3
128,scene0378_02,chair,6,253.0,3
128,scene0378_02,chair,7,268.0,3
128,scene0378_02,cabinet,8,203.0,4
128,scene0378_02,cabinet,9,181.0,3
128,scene0378_02,door,10,491.0,4
128,scene0378_02,window,12,1024.0,3
128,scene0378_02,otherfurniture,13,537.0,4
129,scene0382_00,desk,0,328.0,3
129,scene0382_00,window,1,754.0,4
129,scene0382_00,bed,2,49.0,3
129,scene0382_00,chair,3,177.0,3
129,scene0382_00,door,4,379.0,3
129,scene0382_00,door,6,354.0,3
129,scene0382_00,otherfurniture,5,425.0,4
130,scene0382_01,otherfurniture,0,,4
130,scene0382_01,otherfurniture,4,,4
130,scene0382_01,otherfurniture,7,481.0,4
130,scene0382_01,desk,1,398.0,3
130,scene0382_01,chair,2,217.0,3
130,scene0382_01,bed,3,62.0,3
130,scene0382_01,curtain,5,361.0,4
130,scene0382_01,window,6,884.0,3
130,scene0382_01,door,8,435.0,3
130,scene0382_01,door,9,419.0,3
131,scene0389_00,chair,0,236.0,3
131,scene0389_00,chair,1,229.0,3
131,scene0389_00,bed,2,78.0,3
131,scene0389_00,cabinet,3,213.0,3
131,scene0389_00,door,4,,4
131,scene0389_00,door,6,487.0,3
131,scene0389_00,table,5,866.0,3
131,scene0389_00,picture,7,576.0,2
131,scene0389_00,otherfurniture,8,,4
131,scene0389_00,otherfurniture,10,500.0,4
131,scene0389_00,otherfurniture,11,509.0,4
131,scene0389_00,curtain,9,381.0,4
131,scene0389_00,refrigerator,12,650.0,3
132,scene0406_00,showercurtain,0,354.0,3
132,scene0406_00,toilet,1,468.0,3
132,scene0406_00,counter,2,157.0,4
132,scene0406_00,bathtub,3,10.0,4
132,scene0406_00,sink,4,366.0,4
132,scene0406_00,otherfurniture,5,252.0,4
132,scene0406_00,picture,6,303.0,4
132,scene0406_00,door,7,251.0,2
132,scene0406_00,door,8,251.0,2
133,scene0406_01,showercurtain,0,385.0,3
133,scene0406_01,bathtub,1,22.0,4
133,scene0406_01,toilet,2,488.0,3
133,scene0406_01,cabinet,3,104.0,2
133,scene0406_01,sink,4,414.0,2
133,scene0406_01,picture,5,315.0,4
133,scene0406_01,otherfurniture,6,279.0,4
133,scene0406_01,door,7,245.0,2
133,scene0406_01,door,8,245.0,2
134,scene0406_02,bathtub,0,11.0,4
134,scene0406_02,showercurtain,1,328.0,3
134,scene0406_02,cabinet,2,98.0,2
134,scene0406_02,door,3,226.0,2
134,scene0406_02,door,6,,2
134,scene0406_02,toilet,4,417.0,3
134,scene0406_02,picture,5,260.0,4
134,scene0406_02,sink,7,340.0,2
134,scene0406_02,otherfurniture,8,258.0,4
135,scene0412_00,otherfurniture,0,634.0,3
135,scene0412_00,otherfurniture,1,,3
135,scene0412_00,otherfurniture,3,622.0,4
135,scene0412_00,otherfurniture,6,624.0,3
135,scene0412_00,otherfurniture,7,,3
135,scene0412_00,otherfurniture,8,648.0,3
135,scene0412_00,otherfurniture,9,,3
135,scene0412_00,otherfurniture,10,,3
135,scene0412_00,otherfurniture,17,,2
135,scene0412_00,table,2,,3
135,scene0412_00,table,13,,3
135,scene0412_00,table,14,,3
135,scene0412_00,table,15,,3
135,scene0412_00,table,16,1027.0,2
135,scene0412_00,door,4,539.0,4
135,scene0412_00,door,11,529.0,4
135,scene0412_00,door,12,529.0,4
135,scene0412_00,sink,5,,4
136,scene0412_01,window,0,1195.0,4
136,scene0412_01,window,14,1167.0,4
136,scene0412_01,otherfurniture,1,638.0,3
136,scene0412_01,otherfurniture,2,,3
136,scene0412_01,otherfurniture,7,,4
136,scene0412_01,otherfurniture,8,,3
136,scene0412_01,otherfurniture,9,,3
136,scene0412_01,otherfurniture,12,,3
136,scene0412_01,otherfurniture,16,,2
136,scene0412_01,table,3,,4
136,scene0412_01,table,4,,3
136,scene0412_01,table,6,,2
136,scene0412_01,table,13,,3
136,scene0412_01,table,15,,2
136,scene0412_01,door,5,545.0,4
136,scene0412_01,sink,10,,3
136,scene0412_01,counter,11,,3
137,scene0414_00,chair,0,364.0,4
137,scene0414_00,chair,1,,4
137,scene0414_00,chair,2,326.0,4
137,scene0414_00,chair,3,386.0,4
137,scene0414_00,chair,4,376.0,3
137,scene0414_00,chair,5,382.0,4
137,scene0414_00,chair,6,340.0,4
137,scene0414_00,chair,7,359.0,4
137,scene0414_00,chair,8,325.0,2
137,scene0414_00,chair,9,,4
137,scene0414_00,chair,10,,4
137,scene0414_00,chair,11,396.0,3
137,scene0414_00,chair,12,349.0,2
137,scene0414_00,chair,13,,4
137,scene0414_00,chair,14,395.0,4
137,scene0414_00,chair,15,324.0,4
137,scene0414_00,chair,16,,4
137,scene0414_00,chair,17,390.0,4
137,scene0414_00,chair,18,384.0,4
137,scene0414_00,chair,23,356.0,2
137,scene0414_00,chair,24,368.0,2
137,scene0414_00,chair,25,,2
137,scene0414_00,chair,26,381.0,4
137,scene0414_00,chair,27,,3
137,scene0414_00,chair,28,,3
137,scene0414_00,chair,29,354.0,2
137,scene0414_00,chair,30,352.0,2
137,scene0414_00,cabinet,19,289.0,4
137,scene0414_00,picture,20,,4
137,scene0414_00,otherfurniture,21,798.0,4
137,scene0414_00,table,22,1240.0,3
138,scene0423_00,chair,0,64.0,2
