------------ Options -------------
ap_iou_threshold: 0.25
batch_size: 8
bn_decay_rate: 0.5
bn_decay_step: 20
cluster_sampling: vote_fps
conf_thresh: 0.05
consistency_ramp_len: 30
consistency_weight: 10.0
dataset: scannet
distillation_ramp_len: 30
distillation_weight: 1.0
ema_decay: 0.999
faster_eval: False
ft_layers: all
log_dir: /home/peisheng/SDCoT/log_scannet/log_SDCoT_20240903-20:56
lr: 0.001
lr_decay_rate: 0.1
lr_decay_steps: [80, 120]
method: SDCoT
model_checkpoint_path: log_scannet/log_basetrain_20240517-22:53
model_name: None
n_epochs: 150
n_novel_class: 9
nms_iou: 0.25
no_height: False
num_input_channel: 1
num_point: 40000
num_target: 128
pc_augm: True
per_class_proposal: False
phase: train
pseudo_cls_conf_thresh: 0.9
pseudo_obj_conf_thresh: 0.95
use_3d_nms: False
use_cls_nms: False
use_color: False
use_old_type_nms: False
vote_factor: 1
-------------- End ----------------

------------ Classifier Weights Base:------------  
train mean sem_cls_loss: 10.363807
train mean size_consistency_loss: 1.427037
train mean size_reg_loss: 2.733347
train mean supervised_loss: 160.263120
train mean vote_loss: 7.614262
 ---- batch: 080 ----
train mean box_loss: 3.861369
train mean center_consistency_loss: 1.894964
train mean center_loss: 1.541065
train mean class_consistency_loss: 0.790762
train mean consistency_loss: 4.012267
train mean detection_loss: 7.325344
train mean distillation_loss: 42.421638
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000032
train mean neg_ratio: 13.785156
train mean obj_acc: 18.469106
train mean objectness_loss: 3.762272
train mean pos_ratio: 2.000000
train mean sem_cls_loss: 7.914197
train mean size_consistency_loss: 1.326542
train mean size_reg_loss: 2.320272
train mean supervised_loss: 148.413245
train mean vote_loss: 7.515981
 ---- batch: 100 ----
train mean box_loss: 3.958796
train mean center_consistency_loss: 1.732878
train mean center_loss: 1.592816
train mean class_consistency_loss: 0.737049
train mean consistency_loss: 3.780017
train mean detection_loss: 7.496958
train mean distillation_loss: 42.149154
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000025
train mean neg_ratio: 13.857422
train mean obj_acc: 18.471329
train mean objectness_loss: 3.743966
train mean pos_ratio: 1.916016
train mean sem_cls_loss: 8.330895
train mean size_consistency_loss: 1.310090
train mean size_reg_loss: 2.365955
train mean supervised_loss: 147.031874
train mean vote_loss: 7.206229
 ---- batch: 120 ----
train mean box_loss: 4.445004
train mean center_consistency_loss: 1.779123
train mean center_loss: 1.578322
train mean class_consistency_loss: 0.779156
train mean consistency_loss: 3.919014
train mean detection_loss: 8.365277
train mean distillation_loss: 42.726536
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000014
train mean neg_ratio: 14.141602
train mean obj_acc: 18.418279
train mean objectness_loss: 3.882353
train mean pos_ratio: 1.870117
train mean sem_cls_loss: 9.895488
train mean size_consistency_loss: 1.360735
train mean size_reg_loss: 2.866668
train mean supervised_loss: 157.025270
train mean vote_loss: 7.337249
 ---- batch: 140 ----
train mean box_loss: 4.063477
train mean center_consistency_loss: 1.883065
train mean center_loss: 1.642189
train mean class_consistency_loss: 0.824564
train mean consistency_loss: 4.010429
train mean detection_loss: 7.809073
train mean distillation_loss: 41.815440
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000006
train mean neg_ratio: 14.105469
train mean obj_acc: 18.558588
train mean objectness_loss: 3.653374
train mean pos_ratio: 1.808594
train mean sem_cls_loss: 9.594544
train mean size_consistency_loss: 1.302800
train mean size_reg_loss: 2.421282
train mean supervised_loss: 147.835363
train mean vote_loss: 6.974464

**** EPOCH 076, STEP 11172 ****
2024-09-04 00:55:48.462033
Current consistency weight: 10.000000
Current distillation weight: 1.000000
 ---- batch: 020 ----
train mean box_loss: 3.969377
train mean center_consistency_loss: 1.871984
train mean center_loss: 1.580714
train mean class_consistency_loss: 0.806261
train mean consistency_loss: 4.013522
train mean detection_loss: 8.138556
train mean distillation_loss: 42.967029
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000004
train mean neg_ratio: 13.958008
train mean obj_acc: 18.527100
train mean objectness_loss: 3.707926
train mean pos_ratio: 1.960938
train mean sem_cls_loss: 11.576078
train mean size_consistency_loss: 1.335277
train mean size_reg_loss: 2.388659
train mean supervised_loss: 155.594575
train mean vote_loss: 7.420902
 ---- batch: 040 ----
train mean box_loss: 4.259702
train mean center_consistency_loss: 1.793815
train mean center_loss: 1.502963
train mean class_consistency_loss: 0.753886
train mean consistency_loss: 3.896898
train mean detection_loss: 7.846916
train mean distillation_loss: 43.050912
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000005
train mean neg_ratio: 13.831055
train mean obj_acc: 18.508233
train mean objectness_loss: 3.749572
train mean pos_ratio: 1.947266
train mean sem_cls_loss: 8.562141
train mean size_consistency_loss: 1.349196
train mean size_reg_loss: 2.756733
train mean supervised_loss: 159.157675
train mean vote_loss: 8.068852
 ---- batch: 060 ----
train mean box_loss: 4.258700
train mean center_consistency_loss: 1.809686
train mean center_loss: 1.601596
train mean class_consistency_loss: 0.783942
train mean consistency_loss: 3.970316
train mean detection_loss: 8.263981
train mean distillation_loss: 44.223933
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000007
train mean neg_ratio: 13.878906
train mean obj_acc: 18.486318
train mean objectness_loss: 3.916037
train mean pos_ratio: 1.916992
train mean sem_cls_loss: 10.236310
train mean size_consistency_loss: 1.376689
train mean size_reg_loss: 2.657097
train mean supervised_loss: 160.825015
train mean vote_loss: 7.818521
 ---- batch: 080 ----
train mean box_loss: 4.088501
train mean center_consistency_loss: 1.808103
train mean center_loss: 1.496953
train mean class_consistency_loss: 0.812337
train mean consistency_loss: 4.020801
train mean detection_loss: 8.123270
train mean distillation_loss: 42.564916
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000007
train mean neg_ratio: 13.828125
train mean obj_acc: 18.437552
train mean objectness_loss: 3.753984
train mean pos_ratio: 1.980469
train mean sem_cls_loss: 10.788884
train mean size_consistency_loss: 1.400360
train mean size_reg_loss: 2.591541
train mean supervised_loss: 153.225791
train mean vote_loss: 7.199310
 ---- batch: 100 ----
train mean box_loss: 3.904136
train mean center_consistency_loss: 1.923863
train mean center_loss: 1.586648
train mean class_consistency_loss: 0.810072
train mean consistency_loss: 3.984322
train mean detection_loss: 7.714955
train mean distillation_loss: 43.132047
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000008
train mean neg_ratio: 14.080078
train mean obj_acc: 18.541900
train mean objectness_loss: 3.518046
train mean pos_ratio: 1.813477
train mean sem_cls_loss: 10.258979
train mean size_consistency_loss: 1.250387
train mean size_reg_loss: 2.317481
train mean supervised_loss: 152.948866
train mean vote_loss: 7.579932
 ---- batch: 120 ----
train mean box_loss: 4.408881
train mean center_consistency_loss: 1.969645
train mean center_loss: 1.629743
train mean class_consistency_loss: 0.862138
train mean consistency_loss: 4.300210
train mean detection_loss: 8.145186
train mean distillation_loss: 43.192736
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000006
train mean neg_ratio: 13.960938
train mean obj_acc: 18.637493
train mean objectness_loss: 3.826523
train mean pos_ratio: 1.921875
train mean sem_cls_loss: 9.115220
train mean size_consistency_loss: 1.468427
train mean size_reg_loss: 2.779132
train mean supervised_loss: 154.148471
train mean vote_loss: 7.269661
 ---- batch: 140 ----
train mean box_loss: 4.155610
train mean center_consistency_loss: 1.862635
train mean center_loss: 1.584138
train mean class_consistency_loss: 0.801580
train mean consistency_loss: 4.007385
train mean detection_loss: 7.870273
train mean distillation_loss: 42.726151
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000004
train mean neg_ratio: 13.988281
train mean obj_acc: 18.342927
train mean objectness_loss: 3.891647
train mean pos_ratio: 1.879883
train mean sem_cls_loss: 8.844198
train mean size_consistency_loss: 1.343170
train mean size_reg_loss: 2.571467
train mean supervised_loss: 154.451621
train mean vote_loss: 7.574890

**** EPOCH 077, STEP 11319 ****
2024-09-04 00:58:57.375857
Current consistency weight: 10.000000
Current distillation weight: 1.000000
 ---- batch: 020 ----
train mean box_loss: 4.324430
train mean center_consistency_loss: 1.812927
train mean center_loss: 1.631313
train mean class_consistency_loss: 0.790067
train mean consistency_loss: 3.988110
train mean detection_loss: 8.374483
train mean distillation_loss: 43.108415
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000013
train mean neg_ratio: 13.721680
train mean obj_acc: 18.314045
train mean objectness_loss: 4.016627
train mean pos_ratio: 2.063477
train mean sem_cls_loss: 10.208698
train mean size_consistency_loss: 1.385116
train mean size_reg_loss: 2.693105
train mean supervised_loss: 157.495790
train mean vote_loss: 7.375096
 ---- batch: 040 ----
train mean box_loss: 4.049558
train mean center_consistency_loss: 1.945931
train mean center_loss: 1.577709
train mean class_consistency_loss: 0.792018
train mean consistency_loss: 4.112526
train mean detection_loss: 7.486747
train mean distillation_loss: 41.878271
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000012
train mean neg_ratio: 14.156250
train mean obj_acc: 18.469537
train mean objectness_loss: 3.613722
train mean pos_ratio: 1.864258
train mean sem_cls_loss: 8.151642
train mean size_consistency_loss: 1.374577
train mean size_reg_loss: 2.471838
train mean supervised_loss: 153.911468
train mean vote_loss: 7.904399
 ---- batch: 060 ----
train mean box_loss: 4.205510
train mean center_consistency_loss: 1.749077
train mean center_loss: 1.502309
train mean class_consistency_loss: 0.791686
train mean consistency_loss: 3.929337
train mean detection_loss: 7.884019
train mean distillation_loss: 43.011680
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000007
train mean neg_ratio: 13.766602
train mean obj_acc: 18.511681
train mean objectness_loss: 3.834900
train mean pos_ratio: 2.029297
train mean sem_cls_loss: 8.805292
train mean size_consistency_loss: 1.388575
train mean size_reg_loss: 2.703193
train mean supervised_loss: 152.801997
train mean vote_loss: 7.396181
 ---- batch: 080 ----
train mean box_loss: 3.972349
train mean center_consistency_loss: 1.871777
train mean center_loss: 1.581485
train mean class_consistency_loss: 0.791741
train mean consistency_loss: 4.083343
train mean detection_loss: 7.530064
train mean distillation_loss: 42.661592
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000010
train mean neg_ratio: 13.963867
train mean obj_acc: 18.507325
train mean objectness_loss: 3.762887
train mean pos_ratio: 1.902344
train mean sem_cls_loss: 8.381358
train mean size_consistency_loss: 1.419825
train mean size_reg_loss: 2.390855
train mean supervised_loss: 152.159142
train mean vote_loss: 7.685850
 ---- batch: 100 ----
train mean box_loss: 4.551728
train mean center_consistency_loss: 1.942798
train mean center_loss: 1.535917
train mean class_consistency_loss: 0.821303
train mean consistency_loss: 4.101977
train mean detection_loss: 8.449323
train mean distillation_loss: 42.343874
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000016
train mean neg_ratio: 14.044922
train mean obj_acc: 18.656476
train mean objectness_loss: 3.653212
train mean pos_ratio: 1.856445
train mean sem_cls_loss: 10.354942
train mean size_consistency_loss: 1.337876
train mean size_reg_loss: 3.015796
train mean supervised_loss: 162.222481
train mean vote_loss: 7.772926
 ---- batch: 120 ----
train mean box_loss: 4.150293
train mean center_consistency_loss: 1.885298
train mean center_loss: 1.584913
train mean class_consistency_loss: 0.792995
train mean consistency_loss: 4.046249
train mean detection_loss: 7.542143
train mean distillation_loss: 42.414067
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000019
train mean neg_ratio: 14.144531
train mean obj_acc: 18.541660
train mean objectness_loss: 3.507208
train mean pos_ratio: 1.786133
train mean sem_cls_loss: 8.191227
train mean size_consistency_loss: 1.367956
train mean size_reg_loss: 2.565361
train mean supervised_loss: 148.730106
train mean vote_loss: 7.330868
 ---- batch: 140 ----
train mean box_loss: 3.262260
train mean center_consistency_loss: 1.752785
train mean center_loss: 1.291791
train mean class_consistency_loss: 0.766867
train mean consistency_loss: 3.818206
train mean detection_loss: 6.194160
train mean distillation_loss: 42.583188
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000017
train mean neg_ratio: 13.631836
train mean obj_acc: 18.875805
train mean objectness_loss: 3.106110
train mean pos_ratio: 2.018555
train mean sem_cls_loss: 6.894227
train mean size_consistency_loss: 1.298555
train mean size_reg_loss: 1.970452
train mean supervised_loss: 127.295054
train mean vote_loss: 6.535346

**** EPOCH 078, STEP 11466 ****
2024-09-04 01:02:05.007311
Current consistency weight: 10.000000
Current distillation weight: 1.000000
 ---- batch: 020 ----
train mean box_loss: 4.236089
train mean center_consistency_loss: 1.812173
train mean center_loss: 1.492916
train mean class_consistency_loss: 0.812207
train mean consistency_loss: 3.995870
train mean detection_loss: 7.714633
train mean distillation_loss: 42.812322
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000011
train mean neg_ratio: 13.716797
train mean obj_acc: 18.454889
train mean objectness_loss: 3.683167
train mean pos_ratio: 2.085938
train mean sem_cls_loss: 8.184803
train mean size_consistency_loss: 1.371489
train mean size_reg_loss: 2.743162
train mean supervised_loss: 152.118902
train mean vote_loss: 7.497257
 ---- batch: 040 ----
train mean box_loss: 4.240189
train mean center_consistency_loss: 1.948383
train mean center_loss: 1.566129
train mean class_consistency_loss: 0.840852
train mean consistency_loss: 4.217699
train mean detection_loss: 8.144830
train mean distillation_loss: 42.046818
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000007
train mean neg_ratio: 14.190430
train mean obj_acc: 18.560629
train mean objectness_loss: 3.836292
train mean pos_ratio: 1.893555
train mean sem_cls_loss: 9.932475
train mean size_consistency_loss: 1.428464
train mean size_reg_loss: 2.674054
train mean supervised_loss: 159.172121
train mean vote_loss: 7.772382
 ---- batch: 060 ----
train mean box_loss: 3.918756
train mean center_consistency_loss: 1.761322
train mean center_loss: 1.517767
train mean class_consistency_loss: 0.776572
train mean consistency_loss: 3.898028
train mean detection_loss: 7.697110
train mean distillation_loss: 42.183254
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000014
train mean neg_ratio: 13.834961
train mean obj_acc: 18.343439
train mean objectness_loss: 4.017583
train mean pos_ratio: 1.907227
train mean sem_cls_loss: 8.847812
train mean size_consistency_loss: 1.360134
train mean size_reg_loss: 2.400976
train mean supervised_loss: 153.286432
train mean vote_loss: 7.631533
 ---- batch: 080 ----
train mean box_loss: 3.934866
train mean center_consistency_loss: 1.809528
train mean center_loss: 1.635535
train mean class_consistency_loss: 0.811587
train mean consistency_loss: 3.963752
train mean detection_loss: 7.447049
train mean distillation_loss: 42.465263
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000010
train mean neg_ratio: 13.664062
train mean obj_acc: 18.530045
train mean objectness_loss: 3.675143
train mean pos_ratio: 1.980469
train mean sem_cls_loss: 8.373062
train mean size_consistency_loss: 1.342637
train mean size_reg_loss: 2.299321
train mean supervised_loss: 149.765348
train mean vote_loss: 7.529485
 ---- batch: 100 ----
train mean box_loss: 4.361733
train mean center_consistency_loss: 1.793947
train mean center_loss: 1.615776
train mean class_consistency_loss: 0.771582
train mean consistency_loss: 3.973406
train mean detection_loss: 7.854050
train mean distillation_loss: 43.468070
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000057
train mean neg_ratio: 13.636719
train mean obj_acc: 18.539302
train mean objectness_loss: 3.796140
train mean pos_ratio: 2.008789
train mean sem_cls_loss: 7.971234
train mean size_consistency_loss: 1.407877
train mean size_reg_loss: 2.745900
train mean supervised_loss: 156.624535
train mean vote_loss: 7.808404
 ---- batch: 120 ----
train mean box_loss: 4.587243
train mean center_consistency_loss: 1.928795
train mean center_loss: 1.521177
train mean class_consistency_loss: 0.838580
train mean consistency_loss: 4.208055
train mean detection_loss: 8.658347
train mean distillation_loss: 42.854129
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000154
train mean neg_ratio: 14.498047
train mean obj_acc: 18.445529
train mean objectness_loss: 3.842276
train mean pos_ratio: 1.709961
train mean sem_cls_loss: 10.749831
train mean size_consistency_loss: 1.440680
train mean size_reg_loss: 3.065911
train mean supervised_loss: 168.369741
train mean vote_loss: 8.178627
 ---- batch: 140 ----
train mean box_loss: 3.821187
train mean center_consistency_loss: 1.842939
train mean center_loss: 1.397247
train mean class_consistency_loss: 0.812631
train mean consistency_loss: 3.956469
train mean detection_loss: 7.474358
train mean distillation_loss: 43.392510
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000214
train mean neg_ratio: 13.716797
train mean obj_acc: 18.607242
train mean objectness_loss: 3.808191
train mean pos_ratio: 2.098633
train mean sem_cls_loss: 8.745377
train mean size_consistency_loss: 1.300899
train mean size_reg_loss: 2.423726
train mean supervised_loss: 144.876686
train mean vote_loss: 7.013311

**** EPOCH 079, STEP 11613 ****
2024-09-04 01:05:13.237394
Current consistency weight: 10.000000
Current distillation weight: 1.000000
 ---- batch: 020 ----
train mean box_loss: 4.395140
train mean center_consistency_loss: 1.911189
train mean center_loss: 1.600943
train mean class_consistency_loss: 0.799095
train mean consistency_loss: 4.051263
train mean detection_loss: 8.645965
train mean distillation_loss: 42.827180
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000348
train mean neg_ratio: 14.042969
train mean obj_acc: 18.630385
train mean objectness_loss: 3.558352
train mean pos_ratio: 1.858398
train mean sem_cls_loss: 12.358244
train mean size_consistency_loss: 1.340978
train mean size_reg_loss: 2.793850
train mean supervised_loss: 161.766692
train mean vote_loss: 7.530704
 ---- batch: 040 ----
train mean box_loss: 3.976753
train mean center_consistency_loss: 1.730138
train mean center_loss: 1.519321
train mean class_consistency_loss: 0.760622
train mean consistency_loss: 3.788145
train mean detection_loss: 7.571162
train mean distillation_loss: 42.402984
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000347
train mean neg_ratio: 13.764648
train mean obj_acc: 18.395594
train mean objectness_loss: 3.874533
train mean pos_ratio: 1.945312
train mean sem_cls_loss: 8.285709
train mean size_consistency_loss: 1.297385
train mean size_reg_loss: 2.457085
train mean supervised_loss: 146.636905
train mean vote_loss: 7.092529
 ---- batch: 060 ----
train mean box_loss: 4.481545
train mean center_consistency_loss: 1.932069
train mean center_loss: 1.664136
train mean class_consistency_loss: 0.800924
train mean consistency_loss: 4.132384
train mean detection_loss: 8.317300
train mean distillation_loss: 42.949584
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000184
train mean neg_ratio: 14.105469
train mean obj_acc: 18.484374
train mean objectness_loss: 3.795010
train mean pos_ratio: 1.884766
train mean sem_cls_loss: 9.691246
train mean size_consistency_loss: 1.399390
train mean size_reg_loss: 2.817225
train mean supervised_loss: 165.694293
train mean vote_loss: 8.252129
 ---- batch: 080 ----
train mean box_loss: 4.681726
train mean center_consistency_loss: 1.847583
train mean center_loss: 1.608345
train mean class_consistency_loss: 0.766871
train mean consistency_loss: 3.902438
train mean detection_loss: 8.538808
train mean distillation_loss: 42.197451
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000122
train mean neg_ratio: 13.913086
train mean obj_acc: 18.527652
train mean objectness_loss: 3.842240
train mean pos_ratio: 1.966797
train mean sem_cls_loss: 9.679811
train mean size_consistency_loss: 1.287983
train mean size_reg_loss: 3.073259
train mean supervised_loss: 163.467641
train mean vote_loss: 7.807956
 ---- batch: 100 ----
train mean box_loss: 4.538091
train mean center_consistency_loss: 1.893518
train mean center_loss: 1.626780
train mean class_consistency_loss: 0.797472
train mean consistency_loss: 4.079819
train mean detection_loss: 8.138778
train mean distillation_loss: 41.937479
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000103
train mean neg_ratio: 13.891602
train mean obj_acc: 18.538475
train mean objectness_loss: 3.752559
train mean pos_ratio: 1.956055
train mean sem_cls_loss: 8.622035
train mean size_consistency_loss: 1.388829
train mean size_reg_loss: 2.911208
train mean supervised_loss: 153.853127
train mean vote_loss: 7.246534
 ---- batch: 120 ----
train mean box_loss: 4.154582
train mean center_consistency_loss: 1.832358
train mean center_loss: 1.539405
train mean class_consistency_loss: 0.787411
train mean consistency_loss: 3.971969
train mean detection_loss: 7.541762
train mean distillation_loss: 42.711554
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000074
train mean neg_ratio: 14.035156
train mean obj_acc: 18.583205
train mean objectness_loss: 3.483863
train mean pos_ratio: 1.872070
train mean sem_cls_loss: 8.226245
train mean size_consistency_loss: 1.352199
train mean size_reg_loss: 2.615103
train mean supervised_loss: 151.903588
train mean vote_loss: 7.648597
 ---- batch: 140 ----
train mean box_loss: 3.752913
train mean center_consistency_loss: 1.759489
train mean center_loss: 1.519996
train mean class_consistency_loss: 0.797498
train mean consistency_loss: 3.943387
train mean detection_loss: 7.522070
train mean distillation_loss: 43.634100
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000060
train mean neg_ratio: 13.867188
train mean obj_acc: 18.578631
train mean objectness_loss: 3.715001
train mean pos_ratio: 1.946289
train mean sem_cls_loss: 9.558281
train mean size_consistency_loss: 1.386400
train mean size_reg_loss: 2.232857
train mean supervised_loss: 152.039861
train mean vote_loss: 7.681917
eval mean box_loss: 0.387461
eval mean center_loss: 0.117174
eval mean detection_loss: 1.331913
eval mean heading_cls_loss: 0.000000
eval mean heading_reg_loss: 0.000003
eval mean neg_ratio: 0.522286
eval mean obj_acc: 0.839034
eval mean objectness_loss: 0.702126
eval mean pos_ratio: 0.156250
eval mean sem_cls_loss: 2.966941
eval mean size_reg_loss: 0.270284
eval mean supervised_loss: 18.423982
eval mean vote_loss: 0.510486
eval bathtub Average Precision: 0.096774
eval bed Average Precision: 0.013176
eval bookshelf Average Precision: 0.000000
eval cabinet Average Precision: 0.000000
eval chair Average Precision: 0.000108
eval counter Average Precision: 0.000000
eval curtain Average Precision: 0.000000
eval desk Average Precision: 0.000000
eval door Average Precision: 0.002141
eval otherfurniture Average Precision: 0.119509
eval picture Average Precision: 0.000000
eval refrigerator Average Precision: 0.136842
eval showercurtain Average Precision: 0.035714
eval sink Average Precision: 0.084813
eval sofa Average Precision: 0.185567
eval table Average Precision: 0.257910
eval toilet Average Precision: 0.655172
eval window Average Precision: 0.035461
eval mAP: 0.090177
eval bathtub Recall: 0.096774
eval bed Recall: 0.037037
eval bookshelf Recall: 0.000000
eval cabinet Recall: 0.000000
eval chair Recall: 0.002193
eval counter Recall: 0.000000
eval curtain Recall: 0.000000
eval desk Recall: 0.000000
eval door Recall: 0.002141
eval otherfurniture Recall: 0.135849
eval picture Recall: 0.000000
eval refrigerator Recall: 0.140351
eval showercurtain Recall: 0.035714
eval sink Recall: 0.091837
eval sofa Recall: 0.185567
eval table Recall: 0.282857
eval toilet Recall: 0.655172
eval window Recall: 0.035461
eval AR: 0.094497

**** EPOCH 080, STEP 11760 ****
2024-09-04 01:08:35.233518
Current consistency weight: 10.000000
Current distillation weight: 1.000000
 ---- batch: 020 ----
train mean box_loss: 3.787296
train mean center_consistency_loss: 1.894973
train mean center_loss: 1.428924
train mean class_consistency_loss: 0.799490
train mean consistency_loss: 4.081342
train mean detection_loss: 7.436975
train mean distillation_loss: 42.602445
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000021
train mean neg_ratio: 14.134766
train mean obj_acc: 18.280838
train mean objectness_loss: 3.708993
train mean pos_ratio: 1.916992
train mean sem_cls_loss: 8.975910
train mean size_consistency_loss: 1.386879
train mean size_reg_loss: 2.358350
train mean supervised_loss: 148.245193
train mean vote_loss: 7.387545
 ---- batch: 040 ----
train mean box_loss: 3.678716
train mean center_consistency_loss: 1.764445
train mean center_loss: 1.470237
train mean class_consistency_loss: 0.764999
train mean consistency_loss: 3.807269
train mean detection_loss: 7.339365
train mean distillation_loss: 42.670728
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000006
train mean neg_ratio: 13.710938
train mean obj_acc: 18.422453
train mean objectness_loss: 3.713527
train mean pos_ratio: 2.063477
train mean sem_cls_loss: 9.019428
train mean size_consistency_loss: 1.277825
train mean size_reg_loss: 2.208473
train mean supervised_loss: 143.153565
train mean vote_loss: 6.975992
 ---- batch: 060 ----
train mean box_loss: 3.570782
train mean center_consistency_loss: 1.857123
train mean center_loss: 1.360301
train mean class_consistency_loss: 0.773018
train mean consistency_loss: 3.938048
train mean detection_loss: 7.093636
train mean distillation_loss: 42.225815
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000003
train mean neg_ratio: 14.233398
train mean obj_acc: 18.469056
train mean objectness_loss: 3.581611
train mean pos_ratio: 1.834961
train mean sem_cls_loss: 8.660242
train mean size_consistency_loss: 1.307907
train mean size_reg_loss: 2.210478
train mean supervised_loss: 137.203566
train mean vote_loss: 6.626720
 ---- batch: 080 ----
train mean box_loss: 3.657855
train mean center_consistency_loss: 1.617308
train mean center_loss: 1.395795
train mean class_consistency_loss: 0.744208
train mean consistency_loss: 3.533647
train mean detection_loss: 7.214508
train mean distillation_loss: 42.523304
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000003
train mean neg_ratio: 13.514648
train mean obj_acc: 18.582918
train mean objectness_loss: 4.006618
train mean pos_ratio: 2.178711
train mean sem_cls_loss: 7.766721
train mean size_consistency_loss: 1.172131
train mean size_reg_loss: 2.262057
train mean supervised_loss: 140.754826
train mean vote_loss: 6.860975
 ---- batch: 100 ----
train mean box_loss: 3.640082
train mean center_consistency_loss: 1.812295
train mean center_loss: 1.489519
train mean class_consistency_loss: 0.784708
train mean consistency_loss: 3.910970
train mean detection_loss: 7.066896
train mean distillation_loss: 42.288040
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000002
train mean neg_ratio: 14.264648
train mean obj_acc: 18.422486
train mean objectness_loss: 3.534346
train mean pos_ratio: 1.805664
train mean sem_cls_loss: 8.298204
train mean size_consistency_loss: 1.313968
train mean size_reg_loss: 2.150561
train mean supervised_loss: 144.268620
train mean vote_loss: 7.359966
 ---- batch: 120 ----
train mean box_loss: 3.525040
train mean center_consistency_loss: 1.685827
train mean center_loss: 1.354331
train mean class_consistency_loss: 0.715123
train mean consistency_loss: 3.616645
train mean detection_loss: 6.797359
train mean distillation_loss: 41.775209
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000002
train mean neg_ratio: 13.734375
train mean obj_acc: 18.601221
train mean objectness_loss: 3.609967
train mean pos_ratio: 2.048828
train mean sem_cls_loss: 7.336678
train mean size_consistency_loss: 1.215695
train mean size_reg_loss: 2.170707
train mean supervised_loss: 141.320848
train mean vote_loss: 7.334726
 ---- batch: 140 ----
train mean box_loss: 3.931207
train mean center_consistency_loss: 1.785750
train mean center_loss: 1.582999
train mean class_consistency_loss: 0.718071
train mean consistency_loss: 3.767346
train mean detection_loss: 7.312574
train mean distillation_loss: 42.033351
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000001
train mean neg_ratio: 13.752930
train mean obj_acc: 18.595094
train mean objectness_loss: 3.715555
train mean pos_ratio: 2.083008
train mean sem_cls_loss: 7.617944
train mean size_consistency_loss: 1.263525
train mean size_reg_loss: 2.348207
train mean supervised_loss: 159.861641
train mean vote_loss: 8.673590

**** EPOCH 081, STEP 11907 ****
2024-09-04 01:11:44.241433
Current consistency weight: 10.000000
Current distillation weight: 1.000000
 ---- batch: 020 ----
train mean box_loss: 3.722875
train mean center_consistency_loss: 1.682205
train mean center_loss: 1.392198
train mean class_consistency_loss: 0.713395
train mean consistency_loss: 3.599944
train mean detection_loss: 7.032877
train mean distillation_loss: 42.693828
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000001
train mean neg_ratio: 13.907227
train mean obj_acc: 18.532060
train mean objectness_loss: 3.554363
train mean pos_ratio: 1.972656
train mean sem_cls_loss: 7.664103
