img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
207,scene0591_00,cabinet,4,
207,scene0591_00,cabinet,8,
207,scene0591_00,cabinet,9,
207,scene0591_00,cabinet,10,
207,scene0591_00,desk,3,
207,scene0591_00,desk,7,
207,scene0591_00,door,5,
207,scene0591_00,bookshelf,6,
208,scene0591_01,chair,0,
208,scene0591_01,chair,1,
208,scene0591_01,cabinet,2,
208,scene0591_01,cabinet,5,
208,scene0591_01,cabinet,6,
208,scene0591_01,cabinet,7,
208,scene0591_01,cabinet,9,
208,scene0591_01,door,3,
208,scene0591_01,desk,4,
208,scene0591_01,desk,8,
209,scene0591_02,bookshelf,0,
209,scene0591_02,bookshelf,11,
209,scene0591_02,cabinet,1,
209,scene0591_02,cabinet,4,
209,scene0591_02,cabinet,5,
209,scene0591_02,cabinet,8,
209,scene0591_02,cabinet,10,
209,scene0591_02,chair,2,
209,scene0591_02,chair,3,
209,scene0591_02,door,6,
209,scene0591_02,desk,7,
209,scene0591_02,desk,9,
210,scene0593_00,cabinet,0,
210,scene0593_00,cabinet,1,
210,scene0593_00,cabinet,2,
210,scene0593_00,cabinet,3,
210,scene0593_00,door,4,
210,scene0593_00,door,5,
211,scene0593_01,door,0,
211,scene0593_01,door,4,
211,scene0593_01,cabinet,1,
211,scene0593_01,cabinet,2,
211,scene0593_01,cabinet,3,
211,scene0593_01,cabinet,5,
213,scene0598_00,bookshelf,0,
213,scene0598_00,chair,1,
213,scene0598_00,chair,2,
213,scene0598_00,chair,3,
213,scene0598_00,chair,4,
213,scene0598_00,chair,5,
213,scene0598_00,chair,6,
214,scene0598_01,chair,0,
214,scene0598_01,chair,1,
214,scene0598_01,chair,2,
214,scene0598_01,chair,3,
214,scene0598_01,chair,5,
214,scene0598_01,chair,6,
214,scene0598_01,door,4,
215,scene0598_02,bookshelf,0,
215,scene0598_02,bookshelf,1,
216,scene0599_00,door,0,
216,scene0599_00,door,1,
216,scene0599_00,chair,2,
216,scene0599_00,chair,3,
216,scene0599_00,chair,4,
216,scene0599_00,chair,5,
216,scene0599_00,chair,6,
216,scene0599_00,chair,7,
216,scene0599_00,chair,8,
216,scene0599_00,chair,9,
216,scene0599_00,chair,10,
217,scene0599_01,chair,0,
217,scene0599_01,chair,1,
217,scene0599_01,chair,2,
217,scene0599_01,chair,3,
217,scene0599_01,chair,4,
217,scene0599_01,chair,5,
217,scene0599_01,chair,6,
217,scene0599_01,chair,7,
217,scene0599_01,chair,8,
217,scene0599_01,door,9,
217,scene0599_01,door,10,
218,scene0599_02,chair,0,
218,scene0599_02,chair,1,
218,scene0599_02,chair,2,
218,scene0599_02,chair,3,
218,scene0599_02,chair,4,
218,scene0599_02,chair,5,
218,scene0599_02,chair,6,
218,scene0599_02,chair,7,
218,scene0599_02,door,8,
219,scene0606_00,door,0,
219,scene0606_00,chair,1,
219,scene0606_00,chair,5,
219,scene0606_00,chair,6,
219,scene0606_00,chair,7,
219,scene0606_00,chair,8,
219,scene0606_00,chair,9,
219,scene0606_00,cabinet,2,
219,scene0606_00,cabinet,4,
219,scene0606_00,counter,3,
220,scene0606_01,chair,0,
220,scene0606_01,chair,2,
220,scene0606_01,chair,3,4.0
220,scene0606_01,chair,4,
220,scene0606_01,chair,7,
220,scene0606_01,chair,8,
220,scene0606_01,cabinet,1,
220,scene0606_01,door,5,
220,scene0606_01,counter,6,
221,scene0606_02,chair,0,
221,scene0606_02,chair,1,
221,scene0606_02,chair,2,
221,scene0606_02,chair,3,
221,scene0606_02,chair,7,
221,scene0606_02,chair,8,
221,scene0606_02,cabinet,4,
221,scene0606_02,door,5,
221,scene0606_02,counter,6,
222,scene0607_00,counter,0,
222,scene0607_00,cabinet,1,
222,scene0607_00,cabinet,8,
222,scene0607_00,chair,2,
222,scene0607_00,chair,3,
222,scene0607_00,chair,4,
222,scene0607_00,chair,5,
222,scene0607_00,chair,6,
222,scene0607_00,chair,7,
223,scene0607_01,chair,0,
223,scene0607_01,chair,2,
223,scene0607_01,chair,3,
223,scene0607_01,chair,4,
223,scene0607_01,cabinet,1,
223,scene0607_01,cabinet,5,
223,scene0607_01,counter,6,
224,scene0608_00,door,0,
224,scene0608_00,curtain,1,
224,scene0608_00,chair,2,
224,scene0608_00,chair,3,
224,scene0608_00,chair,4,
225,scene0608_01,chair,0,
225,scene0608_01,chair,1,
225,scene0608_01,chair,2,
225,scene0608_01,curtain,3,
225,scene0608_01,door,4,
226,scene0608_02,chair,0,
226,scene0608_02,chair,1,
226,scene0608_02,chair,2,
226,scene0608_02,door,3,
226,scene0608_02,door,4,
226,scene0608_02,door,5,
226,scene0608_02,cabinet,6,
226,scene0608_02,counter,7,
227,scene0609_00,chair,0,
227,scene0609_00,chair,1,
227,scene0609_00,chair,2,
227,scene0609_00,chair,3,
227,scene0609_00,chair,4,
227,scene0609_00,chair,5,
227,scene0609_00,chair,6,
228,scene0609_01,chair,0,
228,scene0609_01,chair,1,
228,scene0609_01,chair,2,
228,scene0609_01,chair,3,
228,scene0609_01,chair,4,
228,scene0609_01,chair,5,
228,scene0609_01,chair,6,
229,scene0609_02,chair,0,
229,scene0609_02,chair,1,
229,scene0609_02,chair,2,
229,scene0609_02,chair,3,
229,scene0609_02,chair,4,
229,scene0609_02,chair,5,
229,scene0609_02,chair,6,
229,scene0609_02,chair,7,
229,scene0609_02,chair,8,
229,scene0609_02,chair,9,
229,scene0609_02,chair,10,
229,scene0609_02,chair,11,
230,scene0609_03,chair,0,
230,scene0609_03,chair,1,
230,scene0609_03,chair,2,
230,scene0609_03,chair,3,
230,scene0609_03,chair,4,
230,scene0609_03,chair,5,
231,scene0616_00,chair,0,
231,scene0616_00,chair,1,
231,scene0616_00,chair,2,
231,scene0616_00,chair,3,
231,scene0616_00,chair,4,
231,scene0616_00,chair,5,
231,scene0616_00,chair,6,
231,scene0616_00,door,7,
231,scene0616_00,door,8,
231,scene0616_00,door,9,
232,scene0616_01,chair,0,
232,scene0616_01,chair,1,
232,scene0616_01,chair,2,
232,scene0616_01,chair,3,
232,scene0616_01,chair,4,
232,scene0616_01,chair,7,
232,scene0616_01,chair,8,
232,scene0616_01,door,5,
232,scene0616_01,door,6,
233,scene0618_00,chair,0,
233,scene0618_00,chair,1,
233,scene0618_00,chair,2,
233,scene0618_00,chair,3,
233,scene0618_00,chair,4,
233,scene0618_00,chair,5,
233,scene0618_00,chair,6,
233,scene0618_00,chair,7,
233,scene0618_00,chair,8,
233,scene0618_00,chair,9,
234,scene0621_00,chair,0,
234,scene0621_00,chair,1,
234,scene0621_00,chair,2,
234,scene0621_00,chair,3,
234,scene0621_00,chair,4,
234,scene0621_00,chair,5,
234,scene0621_00,chair,7,
234,scene0621_00,chair,8,
234,scene0621_00,chair,9,
234,scene0621_00,chair,10,
234,scene0621_00,chair,11,
234,scene0621_00,chair,12,
234,scene0621_00,chair,13,
234,scene0621_00,chair,14,
234,scene0621_00,chair,15,
234,scene0621_00,chair,16,4.0
234,scene0621_00,chair,17,
234,scene0621_00,chair,18,
234,scene0621_00,chair,19,
234,scene0621_00,chair,20,
234,scene0621_00,chair,21,
234,scene0621_00,chair,22,
234,scene0621_00,chair,23,
234,scene0621_00,chair,24,
234,scene0621_00,chair,25,
234,scene0621_00,chair,26,
234,scene0621_00,chair,27,
234,scene0621_00,door,6,
235,scene0629_00,door,0,
235,scene0629_00,door,1,
235,scene0629_00,door,4,
235,scene0629_00,door,6,
235,scene0629_00,bed,2,
235,scene0629_00,cabinet,3,
235,scene0629_00,cabinet,5,3.0
235,scene0629_00,chair,7,
235,scene0629_00,chair,8,
236,scene0629_01,bed,0,
236,scene0629_01,door,1,
236,scene0629_01,door,2,
236,scene0629_01,door,6,
236,scene0629_01,door,8,
236,scene0629_01,desk,3,
236,scene0629_01,chair,4,
236,scene0629_01,cabinet,5,
236,scene0629_01,cabinet,7,3.0
237,scene0629_02,bed,0,
237,scene0629_02,door,1,
237,scene0629_02,door,2,
237,scene0629_02,door,6,
237,scene0629_02,door,8,
237,scene0629_02,desk,3,
237,scene0629_02,chair,4,
237,scene0629_02,cabinet,5,
237,scene0629_02,cabinet,7,3.0
238,scene0633_00,curtain,0,
238,scene0633_00,curtain,2,
238,scene0633_00,chair,1,
239,scene0633_01,chair,0,
239,scene0633_01,curtain,1,
239,scene0633_01,curtain,2,
240,scene0643_00,desk,0,
240,scene0643_00,desk,8,
240,scene0643_00,desk,9,
240,scene0643_00,desk,11,
240,scene0643_00,chair,1,
240,scene0643_00,chair,2,
240,scene0643_00,chair,3,
240,scene0643_00,chair,4,
240,scene0643_00,chair,5,
240,scene0643_00,door,6,
240,scene0643_00,door,7,
240,scene0643_00,bookshelf,10,
241,scene0644_00,chair,0,
241,scene0644_00,chair,1,
241,scene0644_00,chair,2,
241,scene0644_00,chair,3,
241,scene0644_00,chair,4,
241,scene0644_00,chair,5,
241,scene0644_00,chair,6,
241,scene0644_00,chair,9,
241,scene0644_00,chair,10,
241,scene0644_00,chair,11,
241,scene0644_00,chair,12,
241,scene0644_00,chair,13,
241,scene0644_00,cabinet,7,
241,scene0644_00,cabinet,14,
241,scene0644_00,door,8,
242,scene0645_00,door,0,
242,scene0645_00,door,1,
242,scene0645_00,door,12,
242,scene0645_00,door,15,
242,scene0645_00,desk,2,
242,scene0645_00,curtain,3,
242,scene0645_00,curtain,13,
242,scene0645_00,curtain,14,
242,scene0645_00,bathtub,4,
242,scene0645_00,bed,5,
242,scene0645_00,bed,6,
242,scene0645_00,chair,7,
242,scene0645_00,chair,8,
242,scene0645_00,chair,9,
242,scene0645_00,cabinet,10,
242,scene0645_00,cabinet,11,
243,scene0645_01,chair,0,
243,scene0645_01,chair,1,
243,scene0645_01,chair,11,
243,scene0645_01,bed,2,
243,scene0645_01,bed,3,
243,scene0645_01,cabinet,4,
243,scene0645_01,cabinet,8,
243,scene0645_01,bathtub,5,
243,scene0645_01,desk,6,
243,scene0645_01,curtain,7,
243,scene0645_01,door,9,
243,scene0645_01,door,10,
243,scene0645_01,door,12,
243,scene0645_01,door,13,
244,scene0645_02,curtain,0,
244,scene0645_02,curtain,10,
244,scene0645_02,curtain,11,
244,scene0645_02,desk,1,
244,scene0645_02,chair,2,
244,scene0645_02,chair,3,
244,scene0645_02,chair,6,
244,scene0645_02,bed,4,
244,scene0645_02,bed,5,
244,scene0645_02,cabinet,7,
244,scene0645_02,door,8,
244,scene0645_02,door,9,
244,scene0645_02,door,12,
245,scene0647_00,chair,0,
245,scene0647_00,door,1,
245,scene0647_00,door,2,
246,scene0647_01,chair,0,
246,scene0647_01,door,1,
246,scene0647_01,door,2,
247,scene0648_00,door,0,
247,scene0648_00,bed,1,1.0
247,scene0648_00,bed,2,
247,scene0648_00,desk,3,
247,scene0648_00,desk,8,
247,scene0648_00,bookshelf,4,
247,scene0648_00,cabinet,5,
247,scene0648_00,chair,6,
247,scene0648_00,chair,7,
248,scene0648_01,chair,0,
248,scene0648_01,chair,1,
248,scene0648_01,bed,2,
248,scene0648_01,bed,3,
248,scene0648_01,desk,4,
248,scene0648_01,desk,5,
248,scene0648_01,door,6,
249,scene0651_00,counter,0,
249,scene0651_00,cabinet,1,
249,scene0651_00,cabinet,2,
249,scene0651_00,cabinet,3,
249,scene0651_00,cabinet,8,
249,scene0651_00,chair,4,
249,scene0651_00,chair,5,
249,scene0651_00,chair,6,
249,scene0651_00,chair,7,
250,scene0651_01,cabinet,0,
250,scene0651_01,cabinet,3,3.0
250,scene0651_01,cabinet,7,
250,scene0651_01,cabinet,8,
250,scene0651_01,chair,1,
250,scene0651_01,chair,4,
250,scene0651_01,chair,5,
250,scene0651_01,chair,6,
250,scene0651_01,counter,2,
251,scene0651_02,cabinet,0,
251,scene0651_02,cabinet,1,
251,scene0651_02,cabinet,6,
251,scene0651_02,cabinet,8,
251,scene0651_02,chair,2,
251,scene0651_02,chair,3,
251,scene0651_02,chair,4,
251,scene0651_02,chair,5,
251,scene0651_02,counter,7,
252,scene0652_00,bed,0,
252,scene0652_00,cabinet,1,
252,scene0652_00,curtain,2,
253,scene0653_00,cabinet,0,
253,scene0653_00,cabinet,1,
253,scene0653_00,cabinet,12,
253,scene0653_00,cabinet,14,
253,scene0653_00,cabinet,17,
253,scene0653_00,cabinet,18,
253,scene0653_00,chair,2,
253,scene0653_00,chair,3,
253,scene0653_00,chair,11,
253,scene0653_00,chair,13,
253,scene0653_00,chair,15,
253,scene0653_00,chair,16,
253,scene0653_00,chair,19,
253,scene0653_00,chair,20,
253,scene0653_00,desk,4,
253,scene0653_00,desk,5,
253,scene0653_00,desk,6,
253,scene0653_00,desk,7,
253,scene0653_00,desk,8,
253,scene0653_00,desk,9,
253,scene0653_00,door,10,
254,scene0653_01,desk,0,
254,scene0653_01,desk,2,
254,scene0653_01,desk,10,
254,scene0653_01,desk,11,
254,scene0653_01,desk,17,
254,scene0653_01,desk,19,
254,scene0653_01,cabinet,1,
254,scene0653_01,cabinet,12,
254,scene0653_01,cabinet,13,
254,scene0653_01,cabinet,15,
254,scene0653_01,cabinet,18,
254,scene0653_01,cabinet,20,
254,scene0653_01,chair,3,
254,scene0653_01,chair,4,
254,scene0653_01,chair,5,
254,scene0653_01,chair,6,
254,scene0653_01,chair,7,
254,scene0653_01,chair,8,
254,scene0653_01,chair,16,
254,scene0653_01,chair,21,
254,scene0653_01,door,9,
254,scene0653_01,door,14,
255,scene0655_00,chair,0,
255,scene0655_00,chair,1,
255,scene0655_00,chair,2,
255,scene0655_00,chair,3,
255,scene0655_00,chair,4,
255,scene0655_00,chair,5,
255,scene0655_00,chair,6,
255,scene0655_00,chair,7,
255,scene0655_00,chair,8,
255,scene0655_00,chair,9,
255,scene0655_00,chair,10,
255,scene0655_00,chair,11,
255,scene0655_00,chair,12,
255,scene0655_00,chair,13,4.0
256,scene0655_01,chair,0,
256,scene0655_01,chair,1,
256,scene0655_01,chair,2,
256,scene0655_01,chair,3,
256,scene0655_01,chair,4,
256,scene0655_01,chair,5,
256,scene0655_01,chair,6,
256,scene0655_01,chair,7,
256,scene0655_01,chair,8,
256,scene0655_01,chair,9,
256,scene0655_01,chair,10,
256,scene0655_01,chair,11,
256,scene0655_01,chair,12,
256,scene0655_01,chair,13,
256,scene0655_01,chair,14,
256,scene0655_01,chair,15,
256,scene0655_01,chair,16,
257,scene0655_02,chair,0,
257,scene0655_02,chair,1,
257,scene0655_02,chair,2,
257,scene0655_02,chair,3,
257,scene0655_02,chair,4,
257,scene0655_02,chair,5,
257,scene0655_02,chair,6,
257,scene0655_02,chair,7,
257,scene0655_02,chair,8,
257,scene0655_02,chair,9,
257,scene0655_02,chair,10,
257,scene0655_02,chair,11,
257,scene0655_02,chair,12,
257,scene0655_02,chair,13,
257,scene0655_02,chair,14,
258,scene0658_00,desk,0,
258,scene0658_00,cabinet,1,
258,scene0658_00,cabinet,4,
258,scene0658_00,door,2,
258,scene0658_00,bed,3,
258,scene0658_00,chair,5,
259,scene0660_00,chair,0,4.0
259,scene0660_00,chair,1,
259,scene0660_00,chair,2,
259,scene0660_00,chair,3,
259,scene0660_00,chair,4,
259,scene0660_00,chair,5,
259,scene0660_00,chair,6,
260,scene0663_00,door,0,
260,scene0663_00,desk,1,
260,scene0663_00,desk,2,
260,scene0663_00,chair,3,
260,scene0663_00,chair,6,
260,scene0663_00,chair,7,
260,scene0663_00,cabinet,4,
260,scene0663_00,cabinet,5,
260,scene0663_00,cabinet,8,
261,scene0663_01,desk,0,
261,scene0663_01,desk,1,
261,scene0663_01,chair,2,
261,scene0663_01,chair,5,
261,scene0663_01,chair,8,
261,scene0663_01,cabinet,3,
261,scene0663_01,cabinet,6,
261,scene0663_01,cabinet,7,
261,scene0663_01,door,4,
262,scene0663_02,chair,0,4.0
262,scene0663_02,chair,1,
262,scene0663_02,chair,2,
262,scene0663_02,door,3,
262,scene0663_02,cabinet,4,
262,scene0663_02,cabinet,6,
262,scene0663_02,cabinet,7,
262,scene0663_02,desk,5,
263,scene0664_00,cabinet,0,
263,scene0664_00,door,1,
263,scene0664_00,door,2,
263,scene0664_00,bathtub,3,
264,scene0664_01,counter,0,
264,scene0664_01,bathtub,1,
264,scene0664_01,door,2,
264,scene0664_01,door,3,
265,scene0664_02,door,0,
265,scene0664_02,door,3,
265,scene0664_02,bathtub,1,
265,scene0664_02,counter,2,
266,scene0665_00,chair,0,
266,scene0665_00,chair,2,
266,scene0665_00,chair,3,
266,scene0665_00,chair,4,
266,scene0665_00,chair,5,
266,scene0665_00,chair,6,
266,scene0665_00,chair,7,
266,scene0665_00,chair,8,
266,scene0665_00,chair,9,
266,scene0665_00,chair,10,
266,scene0665_00,chair,11,
266,scene0665_00,chair,12,
266,scene0665_00,chair,13,
266,scene0665_00,chair,19,
266,scene0665_00,chair,21,
266,scene0665_00,chair,22,
266,scene0665_00,chair,23,
266,scene0665_00,chair,24,
266,scene0665_00,desk,1,
266,scene0665_00,desk,14,
266,scene0665_00,desk,18,
266,scene0665_00,desk,20,
266,scene0665_00,door,15,
266,scene0665_00,door,16,
266,scene0665_00,cabinet,17,
267,scene0665_01,chair,0,
267,scene0665_01,chair,2,
267,scene0665_01,chair,3,
267,scene0665_01,chair,4,
267,scene0665_01,chair,5,
267,scene0665_01,chair,6,
267,scene0665_01,chair,7,
267,scene0665_01,chair,8,
267,scene0665_01,chair,9,
267,scene0665_01,chair,10,
267,scene0665_01,chair,11,
267,scene0665_01,chair,13,
267,scene0665_01,chair,14,
267,scene0665_01,chair,15,
267,scene0665_01,chair,18,
267,scene0665_01,desk,1,
267,scene0665_01,desk,12,
267,scene0665_01,desk,19,
267,scene0665_01,door,16,
267,scene0665_01,door,17,
268,scene0670_00,cabinet,0,
268,scene0670_00,cabinet,2,
268,scene0670_00,cabinet,3,
268,scene0670_00,cabinet,4,
268,scene0670_00,cabinet,5,
268,scene0670_00,cabinet,6,
268,scene0670_00,counter,1,
269,scene0670_01,cabinet,0,
269,scene0670_01,cabinet,2,
269,scene0670_01,cabinet,3,
269,scene0670_01,cabinet,4,
269,scene0670_01,cabinet,9,
269,scene0670_01,counter,1,
269,scene0670_01,counter,8,
269,scene0670_01,door,5,
269,scene0670_01,door,10,
269,scene0670_01,chair,6,
269,scene0670_01,chair,7,
269,scene0670_01,chair,11,
270,scene0671_00,chair,0,
270,scene0671_00,chair,1,
270,scene0671_00,chair,2,
270,scene0671_00,chair,3,
270,scene0671_00,chair,4,
270,scene0671_00,cabinet,5,
271,scene0671_01,chair,0,
271,scene0671_01,chair,1,4.0
271,scene0671_01,chair,2,
271,scene0671_01,chair,3,
271,scene0671_01,cabinet,4,
272,scene0678_00,door,0,
272,scene0678_00,door,1,
272,scene0678_00,door,2,
272,scene0678_00,door,3,
273,scene0678_01,door,0,
273,scene0678_01,door,1,
273,scene0678_01,door,2,
273,scene0678_01,door,3,
274,scene0678_02,counter,0,
274,scene0678_02,door,1,
274,scene0678_02,door,2,
275,scene0684_00,door,0,
275,scene0684_00,door,2,
275,scene0684_00,chair,1,
276,scene0684_01,chair,0,
276,scene0684_01,door,1,
276,scene0684_01,door,2,
277,scene0685_00,door,0,
278,scene0685_01,door,0,
279,scene0685_02,door,0,
280,scene0686_00,door,0,
280,scene0686_00,door,1,
281,scene0686_01,door,0,
281,scene0686_01,door,1,
282,scene0686_02,door,0,
282,scene0686_02,door,1,
283,scene0689_00,door,0,
283,scene0689_00,chair,1,
283,scene0689_00,chair,2,
283,scene0689_00,chair,3,
283,scene0689_00,chair,4,
283,scene0689_00,chair,5,
283,scene0689_00,chair,6,
283,scene0689_00,chair,7,
283,scene0689_00,chair,8,
284,scene0690_00,cabinet,0,
284,scene0690_00,chair,1,
284,scene0690_00,chair,2,
284,scene0690_00,chair,3,
284,scene0690_00,chair,4,
284,scene0690_00,chair,5,
284,scene0690_00,chair,6,
285,scene0690_01,chair,0,
285,scene0690_01,chair,1,
285,scene0690_01,chair,2,
285,scene0690_01,chair,3,
285,scene0690_01,chair,4,
285,scene0690_01,chair,6,
285,scene0690_01,cabinet,5,
285,scene0690_01,bookshelf,7,
286,scene0693_00,bathtub,0,
286,scene0693_00,cabinet,1,
286,scene0693_00,door,2,
286,scene0693_00,door,3,
286,scene0693_00,door,4,
287,scene0693_01,cabinet,0,
287,scene0693_01,bathtub,1,
287,scene0693_01,door,2,
287,scene0693_01,door,3,
288,scene0693_02,cabinet,0,
288,scene0693_02,door,1,
288,scene0693_02,door,2,
288,scene0693_02,door,4,
288,scene0693_02,bathtub,3,
289,scene0695_00,desk,0,
289,scene0695_00,curtain,1,
289,scene0695_00,bed,2,
289,scene0695_00,chair,3,
289,scene0695_00,chair,4,
289,scene0695_00,door,5,
289,scene0695_00,door,7,
289,scene0695_00,bookshelf,6,
289,scene0695_00,cabinet,8,
290,scene0695_01,bed,0,
290,scene0695_01,chair,1,
290,scene0695_01,chair,2,
290,scene0695_01,curtain,3,
290,scene0695_01,bookshelf,4,
290,scene0695_01,desk,5,
291,scene0695_02,desk,0,
291,scene0695_02,bed,1,
291,scene0695_02,chair,2,
291,scene0695_02,chair,3,
291,scene0695_02,chair,4,
291,scene0695_02,bookshelf,5,
291,scene0695_02,curtain,6,
292,scene0695_03,bookshelf,0,
292,scene0695_03,desk,1,
292,scene0695_03,chair,2,4.0
292,scene0695_03,chair,3,
292,scene0695_03,cabinet,4,
292,scene0695_03,bed,5,
292,scene0695_03,curtain,6,
293,scene0696_00,cabinet,0,
293,scene0696_00,cabinet,12,
293,scene0696_00,cabinet,13,
293,scene0696_00,cabinet,15,
293,scene0696_00,door,1,
293,scene0696_00,curtain,2,
293,scene0696_00,chair,3,
293,scene0696_00,chair,4,
293,scene0696_00,chair,5,
293,scene0696_00,chair,6,
293,scene0696_00,chair,7,
293,scene0696_00,chair,8,4.0
293,scene0696_00,chair,9,
293,scene0696_00,chair,10,
293,scene0696_00,chair,11,
293,scene0696_00,bed,14,
294,scene0696_01,chair,0,
294,scene0696_01,chair,1,
294,scene0696_01,chair,2,
294,scene0696_01,chair,8,
294,scene0696_01,chair,9,
294,scene0696_01,chair,10,
294,scene0696_01,chair,11,
294,scene0696_01,chair,12,
294,scene0696_01,chair,13,
294,scene0696_01,chair,15,
294,scene0696_01,door,3,
294,scene0696_01,bed,4,
294,scene0696_01,cabinet,5,
294,scene0696_01,cabinet,6,
294,scene0696_01,cabinet,16,
294,scene0696_01,cabinet,17,
294,scene0696_01,curtain,7,
294,scene0696_01,curtain,14,
295,scene0696_02,chair,0,
295,scene0696_02,chair,9,
295,scene0696_02,chair,10,
295,scene0696_02,chair,11,
295,scene0696_02,chair,12,
295,scene0696_02,chair,13,
295,scene0696_02,chair,14,
295,scene0696_02,chair,15,
295,scene0696_02,chair,16,
295,scene0696_02,chair,17,
295,scene0696_02,chair,18,
295,scene0696_02,curtain,1,
295,scene0696_02,curtain,6,
295,scene0696_02,cabinet,2,
295,scene0696_02,cabinet,3,
295,scene0696_02,cabinet,7,
295,scene0696_02,cabinet,8,
295,scene0696_02,door,4,
295,scene0696_02,bed,5,
296,scene0697_00,door,0,
296,scene0697_00,door,3,
296,scene0697_00,bed,1,
296,scene0697_00,bed,2,
297,scene0697_01,bed,0,1.0
297,scene0697_01,bed,1,
298,scene0697_02,bed,0,
298,scene0697_02,bed,1,
299,scene0697_03,bed,0,
299,scene0697_03,bed,1,
299,scene0697_03,door,2,
300,scene0699_00,door,0,
300,scene0699_00,door,1,
300,scene0699_00,door,5,
300,scene0699_00,door,6,
300,scene0699_00,cabinet,2,
300,scene0699_00,bed,3,1.0
300,scene0699_00,chair,4,
301,scene0700_00,chair,0,4.0
301,scene0700_00,chair,1,
301,scene0700_00,chair,2,
301,scene0700_00,chair,7,
301,scene0700_00,bookshelf,3,
301,scene0700_00,door,4,
301,scene0700_00,cabinet,5,
301,scene0700_00,cabinet,8,
301,scene0700_00,desk,6,
302,scene0700_01,chair,0,
302,scene0700_01,chair,1,
302,scene0700_01,chair,2,
302,scene0700_01,chair,3,4.0
302,scene0700_01,desk,4,
302,scene0700_01,bookshelf,5,
302,scene0700_01,door,6,
302,scene0700_01,cabinet,7,
302,scene0700_01,cabinet,8,
303,scene0700_02,chair,0,
303,scene0700_02,chair,1,
303,scene0700_02,chair,2,
303,scene0700_02,chair,3,
303,scene0700_02,desk,4,
303,scene0700_02,cabinet,5,
303,scene0700_02,door,6,
307,scene0702_00,door,0,
307,scene0702_00,door,2,
307,scene0702_00,bathtub,1,
308,scene0702_01,door,0,
308,scene0702_01,door,2,
308,scene0702_01,cabinet,1,
308,scene0702_01,bathtub,3,
309,scene0702_02,bathtub,0,
309,scene0702_02,door,1,
309,scene0702_02,curtain,2,
310,scene0704_00,door,0,
310,scene0704_00,cabinet,1,
310,scene0704_00,cabinet,2,
310,scene0704_00,cabinet,3,
310,scene0704_00,counter,4,
311,scene0704_01,cabinet,0,3.0
311,scene0704_01,cabinet,1,
311,scene0704_01,cabinet,3,
311,scene0704_01,cabinet,4,
311,scene0704_01,counter,2,
