,img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
1381,79,scene0249_00,table,15,1124.0
1382,79,scene0249_00,table,17,1141.0
1383,79,scene0249_00,table,18,1083.0
1384,79,scene0249_00,otherfurniture,16,
1385,79,scene0249_00,otherfurniture,19,681.0
1386,79,scene0249_00,otherfurniture,20,660.0
1387,79,scene0249_00,otherfurniture,21,682.0
1388,79,scene0249_00,otherfurniture,22,684.0
1389,79,scene0249_00,otherfurniture,25,
1390,79,scene0249_00,window,23,
1391,79,scene0249_00,window,24,1277.0
1392,80,scene0251_00,chair,0,275.0
1393,80,scene0251_00,chair,1,299.0
1394,80,scene0251_00,otherfurniture,2,580.0
1395,80,scene0251_00,otherfurniture,3,608.0
1396,80,scene0251_00,otherfurniture,4,620.0
1397,80,scene0251_00,otherfurniture,5,577.0
1398,80,scene0251_00,otherfurniture,6,
1399,80,scene0251_00,door,7,505.0
1400,80,scene0251_00,door,8,539.0
1401,80,scene0251_00,door,9,510.0
1402,80,scene0251_00,table,10,960.0
1403,80,scene0251_00,table,11,1003.0
1404,80,scene0251_00,window,12,1093.0
1405,80,scene0251_00,window,13,1123.0
1406,80,scene0251_00,window,15,1110.0
1407,80,scene0251_00,cabinet,14,210.0
1408,81,scene0256_00,table,0,647.0
1409,81,scene0256_00,curtain,1,294.0
1410,81,scene0256_00,curtain,3,261.0
1411,81,scene0256_00,chair,2,206.0
1412,81,scene0256_00,otherfurniture,4,411.0
1413,81,scene0256_00,otherfurniture,5,
1414,82,scene0256_01,chair,0,201.0
1415,82,scene0256_01,curtain,1,269.0
1416,82,scene0256_01,curtain,4,265.0
1417,82,scene0256_01,table,2,664.0
1418,82,scene0256_01,otherfurniture,3,405.0
1419,82,scene0256_01,otherfurniture,5,
1420,83,scene0256_02,otherfurniture,0,
1421,83,scene0256_02,otherfurniture,4,
1422,83,scene0256_02,otherfurniture,7,
1423,83,scene0256_02,curtain,1,
1424,83,scene0256_02,curtain,2,
1425,83,scene0256_02,curtain,3,
1426,83,scene0256_02,bed,5,46.0
1427,83,scene0256_02,cabinet,6,136.0
1428,83,scene0256_02,picture,8,
1429,84,scene0257_00,chair,0,310.0
1430,84,scene0257_00,chair,1,271.0
1431,84,scene0257_00,chair,4,290.0
1432,84,scene0257_00,chair,5,
1433,84,scene0257_00,chair,6,312.0
1434,84,scene0257_00,chair,7,309.0
1435,84,scene0257_00,chair,8,334.0
1436,84,scene0257_00,chair,9,308.0
1437,84,scene0257_00,chair,10,283.0
1438,84,scene0257_00,chair,11,323.0
1439,84,scene0257_00,chair,12,327.0
1440,84,scene0257_00,chair,13,
1441,84,scene0257_00,chair,14,319.0
1442,84,scene0257_00,chair,15,307.0
1443,84,scene0257_00,chair,16,
1444,84,scene0257_00,chair,17,282.0
1445,84,scene0257_00,chair,18,318.0
1446,84,scene0257_00,chair,19,
1447,84,scene0257_00,chair,21,300.0
1448,84,scene0257_00,door,2,584.0
1449,84,scene0257_00,door,22,
1450,84,scene0257_00,table,3,1013.0
1451,84,scene0257_00,sink,20,
1452,85,scene0277_00,bed,0,53.0
1453,85,scene0277_00,desk,1,244.0
1454,85,scene0277_00,chair,2,143.0
1455,85,scene0277_00,cabinet,3,118.0
1456,85,scene0277_00,door,4,268.0
1457,85,scene0277_00,window,5,545.0
1458,85,scene0277_00,otherfurniture,6,299.0
1459,85,scene0277_00,otherfurniture,7,291.0
1460,85,scene0277_00,otherfurniture,8,291.0
1461,86,scene0277_01,bed,0,54.0
1462,86,scene0277_01,otherfurniture,1,
1463,86,scene0277_01,otherfurniture,5,277.0
1464,86,scene0277_01,otherfurniture,6,277.0
1465,86,scene0277_01,window,2,513.0
1466,86,scene0277_01,desk,3,233.0
1467,86,scene0277_01,cabinet,4,115.0
1468,86,scene0277_01,chair,7,124.0
1469,86,scene0277_01,door,8,246.0
1470,87,scene0277_02,otherfurniture,0,328.0
1471,87,scene0277_02,otherfurniture,1,338.0
1472,87,scene0277_02,otherfurniture,2,337.0
1473,87,scene0277_02,desk,3,263.0
1474,87,scene0277_02,chair,4,174.0
1475,87,scene0277_02,cabinet,5,131.0
1476,87,scene0277_02,door,6,
1477,87,scene0277_02,bed,7,56.0
1478,87,scene0277_02,window,8,624.0
1479,88,scene0278_00,otherfurniture,0,374.0
1480,88,scene0278_00,otherfurniture,1,
1481,88,scene0278_00,chair,2,194.0
1482,88,scene0278_00,chair,3,178.0
1483,88,scene0278_00,cabinet,4,
1484,88,scene0278_00,cabinet,5,134.0
1485,88,scene0278_00,counter,6,233.0
1486,89,scene0278_01,chair,0,170.0
1487,89,scene0278_01,chair,1,166.0
1488,89,scene0278_01,cabinet,2,121.0
1489,89,scene0278_01,cabinet,3,134.0
1490,89,scene0278_01,otherfurniture,4,351.0
1491,89,scene0278_01,otherfurniture,5,
1492,90,scene0300_00,bookshelf,0,140.0
1493,90,scene0300_00,bookshelf,9,114.0
1494,90,scene0300_00,table,1,877.0
1495,90,scene0300_00,table,2,885.0
1496,90,scene0300_00,chair,3,267.0
1497,90,scene0300_00,chair,4,262.0
1498,90,scene0300_00,chair,5,270.0
1499,90,scene0300_00,window,6,974.0
1500,90,scene0300_00,picture,7,
1501,90,scene0300_00,picture,8,
1502,90,scene0300_00,otherfurniture,10,526.0
1503,91,scene0300_01,bookshelf,0,116.0
1504,91,scene0300_01,bookshelf,1,85.0
1505,91,scene0300_01,bookshelf,2,117.0
1506,91,scene0300_01,desk,3,311.0
1507,91,scene0300_01,desk,4,326.0
1508,91,scene0300_01,chair,5,177.0
1509,91,scene0300_01,chair,6,190.0
1510,91,scene0300_01,chair,7,181.0
1511,91,scene0300_01,chair,12,
1512,91,scene0300_01,chair,13,165.0
1513,91,scene0300_01,window,8,699.0
1514,91,scene0300_01,picture,9,
1515,91,scene0300_01,picture,10,
1516,91,scene0300_01,otherfurniture,11,383.0
1517,92,scene0304_00,door,0,267.0
1518,92,scene0304_00,cabinet,1,112.0
1519,92,scene0304_00,otherfurniture,2,290.0
1520,93,scene0307_00,door,0,
1521,93,scene0307_00,door,1,448.0
1522,93,scene0307_00,door,6,
1523,93,scene0307_00,door,17,458.0
1524,93,scene0307_00,door,18,
1525,93,scene0307_00,door,19,
1526,93,scene0307_00,sink,2,
1527,93,scene0307_00,sink,3,
1528,93,scene0307_00,otherfurniture,4,
1529,93,scene0307_00,otherfurniture,7,504.0
1530,93,scene0307_00,otherfurniture,10,520.0
1531,93,scene0307_00,otherfurniture,16,521.0
1532,93,scene0307_00,table,5,840.0
1533,93,scene0307_00,window,8,
1534,93,scene0307_00,window,9,
1535,93,scene0307_00,cabinet,11,198.0
1536,93,scene0307_00,cabinet,12,167.0
1537,93,scene0307_00,cabinet,13,201.0
1538,93,scene0307_00,chair,14,228.0
1539,93,scene0307_00,refrigerator,15,595.0
1540,94,scene0307_01,otherfurniture,0,
1541,94,scene0307_01,otherfurniture,5,559.0
1542,94,scene0307_01,otherfurniture,12,
1543,94,scene0307_01,otherfurniture,16,554.0
1544,94,scene0307_01,door,1,
1545,94,scene0307_01,door,3,517.0
1546,94,scene0307_01,door,7,499.0
1547,94,scene0307_01,door,11,
1548,94,scene0307_01,door,14,513.0
1549,94,scene0307_01,door,15,472.0
1550,94,scene0307_01,chair,2,247.0
1551,94,scene0307_01,cabinet,4,202.0
1552,94,scene0307_01,refrigerator,6,689.0
1553,94,scene0307_01,sink,8,
1554,94,scene0307_01,sink,9,
1555,94,scene0307_01,window,10,1015.0
1556,94,scene0307_01,window,17,1021.0
1557,94,scene0307_01,window,18,
1558,94,scene0307_01,table,13,887.0
1559,94,scene0307_01,table,19,
1560,95,scene0307_02,cabinet,0,174.0
1561,95,scene0307_02,cabinet,2,
1562,95,scene0307_02,cabinet,3,
1563,95,scene0307_02,refrigerator,1,
1564,95,scene0307_02,door,4,
1565,95,scene0307_02,door,5,437.0
1566,95,scene0307_02,door,6,
1567,95,scene0307_02,door,13,448.0
1568,95,scene0307_02,door,16,422.0
1569,95,scene0307_02,door,18,449.0
1570,95,scene0307_02,door,19,418.0
1571,95,scene0307_02,table,7,781.0
1572,95,scene0307_02,chair,8,233.0
1573,95,scene0307_02,window,9,
1574,95,scene0307_02,window,15,921.0
1575,95,scene0307_02,window,20,904.0
1576,95,scene0307_02,sink,10,703.0
1577,95,scene0307_02,sink,14,
1578,95,scene0307_02,otherfurniture,11,482.0
1579,95,scene0307_02,otherfurniture,12,471.0
1580,95,scene0307_02,otherfurniture,17,
1581,95,scene0307_02,otherfurniture,21,502.0
1582,96,scene0314_00,otherfurniture,0,269.0
1583,96,scene0314_00,chair,1,124.0
1584,96,scene0314_00,chair,2,117.0
1585,96,scene0314_00,chair,4,122.0
1586,96,scene0314_00,chair,5,118.0
1587,96,scene0314_00,table,3,438.0
1588,97,scene0316_00,chair,0,112.0
1589,97,scene0316_00,chair,2,124.0
1590,97,scene0316_00,otherfurniture,1,266.0
1591,97,scene0316_00,otherfurniture,3,263.0
1592,97,scene0316_00,table,4,438.0
1593,97,scene0316_00,door,5,234.0
1594,97,scene0316_00,door,6,234.0
1595,98,scene0328_00,window,0,805.0
1596,98,scene0328_00,refrigerator,1,539.0
1597,98,scene0328_00,cabinet,2,142.0
1598,98,scene0328_00,cabinet,3,144.0
1599,98,scene0328_00,cabinet,5,
1600,98,scene0328_00,cabinet,7,143.0
1601,98,scene0328_00,cabinet,9,
1602,98,scene0328_00,cabinet,10,
1603,98,scene0328_00,cabinet,11,
1604,98,scene0328_00,cabinet,12,152.0
1605,98,scene0328_00,cabinet,13,
1606,98,scene0328_00,cabinet,14,141.0
1607,98,scene0328_00,cabinet,15,173.0
1608,98,scene0328_00,sink,4,632.0
1609,98,scene0328_00,picture,6,461.0
1610,98,scene0328_00,counter,8,272.0
1611,99,scene0329_00,sofa,0,676.0
1612,99,scene0329_00,sofa,1,660.0
1613,99,scene0329_00,door,2,380.0
1614,99,scene0329_00,door,15,393.0
1615,99,scene0329_00,door,16,393.0
1616,99,scene0329_00,door,18,380.0
1617,99,scene0329_00,door,25,
1618,99,scene0329_00,door,26,400.0
1619,99,scene0329_00,door,27,
1620,99,scene0329_00,door,28,419.0
1621,99,scene0329_00,table,3,708.0
1622,99,scene0329_00,table,4,744.0
1623,99,scene0329_00,table,5,
1624,99,scene0329_00,table,6,727.0
1625,99,scene0329_00,chair,7,220.0
1626,99,scene0329_00,chair,21,
1627,99,scene0329_00,chair,23,
1628,99,scene0329_00,otherfurniture,8,437.0
1629,99,scene0329_00,otherfurniture,17,437.0
1630,99,scene0329_00,otherfurniture,19,
1631,99,scene0329_00,picture,9,
1632,99,scene0329_00,picture,10,
1633,99,scene0329_00,picture,11,
1634,99,scene0329_00,picture,12,
1635,99,scene0329_00,picture,13,
1636,99,scene0329_00,picture,14,
1637,99,scene0329_00,picture,24,
1638,99,scene0329_00,cabinet,20,
1639,99,scene0329_00,cabinet,22,
1640,100,scene0329_01,picture,0,
1641,100,scene0329_01,picture,1,
1642,100,scene0329_01,picture,2,
1643,100,scene0329_01,picture,13,
1644,100,scene0329_01,table,3,
1645,100,scene0329_01,table,23,768.0
1646,100,scene0329_01,table,24,756.0
1647,100,scene0329_01,table,25,764.0
1648,100,scene0329_01,door,4,405.0
1649,100,scene0329_01,door,14,411.0
1650,100,scene0329_01,door,15,411.0
1651,100,scene0329_01,door,16,404.0
1652,100,scene0329_01,door,20,405.0
1653,100,scene0329_01,door,21,404.0
1654,100,scene0329_01,door,22,415.0
1655,100,scene0329_01,door,26,415.0
1656,100,scene0329_01,otherfurniture,5,
1657,100,scene0329_01,otherfurniture,6,469.0
1658,100,scene0329_01,otherfurniture,7,469.0
1659,100,scene0329_01,cabinet,8,
1660,100,scene0329_01,cabinet,9,
1661,100,scene0329_01,chair,10,239.0
1662,100,scene0329_01,chair,11,
1663,100,scene0329_01,chair,12,202.0
1664,100,scene0329_01,chair,17,207.0
1665,100,scene0329_01,sofa,18,723.0
1666,100,scene0329_01,sofa,19,738.0
1667,101,scene0329_02,bookshelf,0,103.0
1668,101,scene0329_02,otherfurniture,1,486.0
1669,101,scene0329_02,otherfurniture,16,486.0
1670,101,scene0329_02,otherfurniture,20,
1671,101,scene0329_02,otherfurniture,30,
1672,101,scene0329_02,picture,2,
1673,101,scene0329_02,picture,3,
1674,101,scene0329_02,picture,4,
1675,101,scene0329_02,picture,21,
1676,101,scene0329_02,picture,22,
1677,101,scene0329_02,picture,23,
1678,101,scene0329_02,picture,24,
1679,101,scene0329_02,picture,25,
1680,101,scene0329_02,picture,26,
1681,101,scene0329_02,picture,29,
1682,101,scene0329_02,picture,31,
1683,101,scene0329_02,picture,32,
1684,101,scene0329_02,picture,33,
1685,101,scene0329_02,sofa,5,737.0
1686,101,scene0329_02,sofa,6,735.0
1687,101,scene0329_02,table,7,750.0
1688,101,scene0329_02,table,8,766.0
1689,101,scene0329_02,table,9,
1690,101,scene0329_02,table,15,756.0
1691,101,scene0329_02,door,10,425.0
1692,101,scene0329_02,door,11,408.0
1693,101,scene0329_02,door,12,444.0
1694,101,scene0329_02,door,13,426.0
1695,101,scene0329_02,door,27,444.0
1696,101,scene0329_02,door,28,408.0
1697,101,scene0329_02,door,37,424.0
1698,101,scene0329_02,door,38,425.0
1699,101,scene0329_02,door,39,426.0
1700,101,scene0329_02,desk,14,365.0
1701,101,scene0329_02,chair,17,211.0
1702,101,scene0329_02,chair,18,205.0
1703,101,scene0329_02,chair,19,
1704,101,scene0329_02,chair,34,238.0
1705,101,scene0329_02,cabinet,35,
1706,101,scene0329_02,cabinet,36,
1707,102,scene0334_00,sofa,0,757.0
1708,102,scene0334_00,sofa,1,768.0
1709,102,scene0334_00,table,2,827.0
1710,102,scene0334_00,otherfurniture,3,477.0
1711,102,scene0334_00,otherfurniture,4,504.0
1712,103,scene0334_01,sofa,0,413.0
1713,103,scene0334_01,sofa,1,431.0
1714,103,scene0334_01,otherfurniture,2,
1715,103,scene0334_01,otherfurniture,4,
1716,103,scene0334_01,table,3,445.0
1717,104,scene0334_02,sofa,0,733.0
1718,104,scene0334_02,sofa,1,706.0
1719,104,scene0334_02,table,2,750.0
1720,104,scene0334_02,otherfurniture,3,
1721,104,scene0334_02,otherfurniture,4,462.0
1722,105,scene0338_00,otherfurniture,0,390.0
1723,105,scene0338_00,otherfurniture,3,374.0
1724,105,scene0338_00,cabinet,1,135.0
1725,105,scene0338_00,cabinet,5,156.0
1726,105,scene0338_00,cabinet,6,131.0
1727,105,scene0338_00,counter,2,220.0
1728,105,scene0338_00,door,4,365.0
1729,106,scene0338_01,otherfurniture,0,441.0
1730,106,scene0338_01,otherfurniture,1,410.0
1731,106,scene0338_01,cabinet,2,148.0
1732,106,scene0338_01,cabinet,5,
1733,106,scene0338_01,counter,3,256.0
1734,106,scene0338_01,door,4,398.0
1735,107,scene0338_02,otherfurniture,0,391.0
1736,107,scene0338_02,otherfurniture,3,370.0
1737,107,scene0338_02,cabinet,1,145.0
1738,107,scene0338_02,cabinet,5,
1739,107,scene0338_02,door,2,344.0
1740,107,scene0338_02,counter,4,232.0
1741,108,scene0342_00,chair,0,233.0
1742,108,scene0342_00,chair,1,220.0
1743,108,scene0342_00,chair,2,197.0
1744,108,scene0342_00,chair,3,238.0
1745,108,scene0342_00,chair,5,194.0
1746,108,scene0342_00,chair,6,
1747,108,scene0342_00,chair,7,204.0
1748,108,scene0342_00,chair,8,237.0
1749,108,scene0342_00,chair,9,206.0
1750,108,scene0342_00,chair,10,210.0
1751,108,scene0342_00,chair,11,198.0
1752,108,scene0342_00,chair,12,225.0
1753,108,scene0342_00,chair,13,213.0
1754,108,scene0342_00,chair,14,209.0
1755,108,scene0342_00,chair,15,
1756,108,scene0342_00,chair,16,
1757,108,scene0342_00,chair,17,192.0
1758,108,scene0342_00,chair,18,207.0
1759,108,scene0342_00,chair,19,201.0
1760,108,scene0342_00,chair,20,215.0
1761,108,scene0342_00,table,4,739.0
1762,109,scene0343_00,table,0,588.0
1763,109,scene0343_00,table,1,583.0
1764,109,scene0343_00,table,2,582.0
1765,109,scene0343_00,table,3,596.0
1766,109,scene0343_00,table,4,603.0
1767,109,scene0343_00,table,5,589.0
1768,109,scene0343_00,chair,6,159.0
1769,109,scene0343_00,chair,7,
1770,110,scene0351_00,chair,0,163.0
1771,110,scene0351_00,chair,1,158.0
1772,110,scene0351_00,chair,2,175.0
1773,110,scene0351_00,chair,3,186.0
1774,110,scene0351_00,window,4,654.0
1775,110,scene0351_00,otherfurniture,5,345.0
1776,110,scene0351_00,desk,6,291.0
1777,110,scene0351_00,cabinet,7,133.0
1778,111,scene0351_01,door,0,400.0
1779,111,scene0351_01,chair,1,218.0
1780,111,scene0351_01,chair,2,231.0
1781,111,scene0351_01,chair,3,210.0
1782,111,scene0351_01,chair,4,208.0
1783,111,scene0351_01,window,5,896.0
1784,111,scene0351_01,cabinet,6,170.0
1785,111,scene0351_01,cabinet,10,
1786,111,scene0351_01,desk,7,391.0
1787,111,scene0351_01,desk,9,364.0
1788,111,scene0351_01,otherfurniture,8,
1789,111,scene0351_01,otherfurniture,11,456.0
1790,112,scene0353_00,chair,0,229.0
1791,112,scene0353_00,chair,1,254.0
1792,112,scene0353_00,chair,2,234.0
1793,112,scene0353_00,curtain,3,
1794,112,scene0353_00,bookshelf,4,118.0
1795,112,scene0353_00,otherfurniture,5,
1796,112,scene0353_00,otherfurniture,8,
1797,112,scene0353_00,otherfurniture,12,515.0
1798,112,scene0353_00,refrigerator,6,643.0
1799,112,scene0353_00,sofa,7,821.0
1800,112,scene0353_00,desk,9,428.0
1801,112,scene0353_00,desk,15,389.0
1802,112,scene0353_00,door,10,
1803,112,scene0353_00,door,11,470.0
1804,112,scene0353_00,window,13,
1805,112,scene0353_00,bed,14,77.0
1806,113,scene0353_01,refrigerator,0,653.0
1807,113,scene0353_01,door,1,483.0
1808,113,scene0353_01,door,2,461.0
1809,113,scene0353_01,window,3,
1810,113,scene0353_01,chair,4,229.0
1811,113,scene0353_01,chair,5,220.0
1812,113,scene0353_01,chair,10,264.0
1813,113,scene0353_01,otherfurniture,6,
1814,113,scene0353_01,otherfurniture,13,
1815,113,scene0353_01,bed,7,90.0
1816,113,scene0353_01,bed,8,104.0
1817,113,scene0353_01,bookshelf,9,162.0
1818,113,scene0353_01,sofa,11,797.0
1819,113,scene0353_01,curtain,12,354.0
1820,114,scene0353_02,sofa,0,797.0
1821,114,scene0353_02,otherfurniture,1,
1822,114,scene0353_02,otherfurniture,10,
1823,114,scene0353_02,curtain,2,371.0
1824,114,scene0353_02,bed,3,92.0
1825,114,scene0353_02,bed,7,76.0
1826,114,scene0353_02,chair,4,222.0
1827,114,scene0353_02,chair,5,249.0
1828,114,scene0353_02,chair,6,248.0
1829,114,scene0353_02,door,8,
1830,114,scene0353_02,door,13,443.0
1831,114,scene0353_02,bookshelf,9,117.0
1832,114,scene0353_02,refrigerator,11,609.0
1833,114,scene0353_02,window,12,
1834,115,scene0354_00,chair,0,168.0
1835,115,scene0354_00,chair,1,193.0
1836,115,scene0354_00,chair,2,182.0
1837,115,scene0354_00,chair,3,187.0
1838,115,scene0354_00,chair,4,180.0
1839,115,scene0354_00,chair,5,162.0
1840,115,scene0354_00,chair,6,194.0
1841,115,scene0354_00,chair,7,156.0
1842,115,scene0354_00,door,8,
1843,115,scene0354_00,door,9,345.0
1844,115,scene0354_00,table,10,615.0
1845,115,scene0354_00,window,11,691.0
1846,115,scene0354_00,otherfurniture,12,353.0
1847,116,scene0355_00,chair,0,193.0
1848,116,scene0355_00,chair,1,234.0
1849,116,scene0355_00,chair,2,231.0
1850,116,scene0355_00,chair,3,224.0
1851,116,scene0355_00,chair,4,226.0
1852,116,scene0355_00,chair,5,201.0
1853,116,scene0355_00,chair,6,208.0
1854,116,scene0355_00,chair,7,204.0
1855,116,scene0355_00,chair,8,215.0
1856,116,scene0355_00,table,9,727.0
1857,116,scene0355_00,table,10,723.0
1858,117,scene0355_01,chair,0,105.0
1859,117,scene0355_01,chair,1,109.0
1860,117,scene0355_01,chair,2,114.0
1861,117,scene0355_01,chair,3,99.0
1862,117,scene0355_01,chair,4,103.0
1863,117,scene0355_01,table,5,372.0
1864,118,scene0356_00,otherfurniture,0,
1865,118,scene0356_00,otherfurniture,6,
1866,118,scene0356_00,otherfurniture,8,
1867,118,scene0356_00,otherfurniture,9,
1868,118,scene0356_00,desk,1,282.0
1869,118,scene0356_00,door,2,313.0
1870,118,scene0356_00,door,5,291.0
1871,118,scene0356_00,door,10,297.0
1872,118,scene0356_00,door,11,304.0
1873,118,scene0356_00,window,3,613.0
1874,118,scene0356_00,bed,4,57.0
1875,118,scene0356_00,chair,7,155.0
1876,119,scene0356_01,window,0,675.0
1877,119,scene0356_01,door,1,338.0
1878,119,scene0356_01,door,3,328.0
1879,119,scene0356_01,door,4,337.0
1880,119,scene0356_01,door,5,320.0
1881,119,scene0356_01,bed,2,66.0
1882,119,scene0356_01,desk,6,271.0
1883,119,scene0356_01,chair,7,174.0
1884,119,scene0356_01,otherfurniture,8,
1885,119,scene0356_01,otherfurniture,9,
1886,119,scene0356_01,otherfurniture,10,
1887,120,scene0356_02,bed,0,52.0
1888,120,scene0356_02,door,1,248.0
1889,120,scene0356_02,door,5,247.0
1890,120,scene0356_02,door,6,250.0
1891,120,scene0356_02,door,11,266.0
1892,120,scene0356_02,chair,2,120.0
1893,120,scene0356_02,otherfurniture,3,
1894,120,scene0356_02,otherfurniture,8,
1895,120,scene0356_02,otherfurniture,9,
1896,120,scene0356_02,otherfurniture,10,
1897,120,scene0356_02,desk,4,215.0
1898,120,scene0356_02,window,7,537.0
1899,121,scene0357_00,door,0,318.0
1900,121,scene0357_00,door,4,312.0
1901,121,scene0357_00,door,7,319.0
1902,121,scene0357_00,door,8,300.0
1903,121,scene0357_00,table,1,561.0
1904,121,scene0357_00,curtain,2,216.0
1905,121,scene0357_00,cabinet,3,
1906,121,scene0357_00,cabinet,5,128.0
1907,121,scene0357_00,window,6,
1908,122,scene0357_01,curtain,0,
1909,122,scene0357_01,table,1,678.0
1910,122,scene0357_01,window,2,
1911,122,scene0357_01,cabinet,3,149.0
1912,122,scene0357_01,cabinet,6,
1913,122,scene0357_01,door,4,
1914,122,scene0357_01,door,5,
1915,122,scene0357_01,door,7,358.0
1916,122,scene0357_01,door,8,355.0
1917,123,scene0377_00,otherfurniture,0,274.0
1918,123,scene0377_00,otherfurniture,1,269.0
1919,123,scene0377_00,otherfurniture,3,277.0
1920,123,scene0377_00,chair,2,138.0
1921,123,scene0377_00,window,4,
1922,124,scene0377_01,chair,0,253.0
1923,124,scene0377_01,window,1,902.0
1924,124,scene0377_01,otherfurniture,2,484.0
1925,125,scene0377_02,window,0,782.0
1926,125,scene0377_02,otherfurniture,1,421.0
1927,125,scene0377_02,chair,2,187.0
1928,126,scene0378_00,desk,0,434.0
1929,126,scene0378_00,desk,5,413.0
1930,126,scene0378_00,desk,13,438.0
1931,126,scene0378_00,cabinet,1,207.0
1932,126,scene0378_00,cabinet,8,177.0
1933,126,scene0378_00,door,2,485.0
1934,126,scene0378_00,otherfurniture,3,557.0
1935,126,scene0378_00,window,4,972.0
1936,126,scene0378_00,bookshelf,6,125.0
1937,126,scene0378_00,bookshelf,7,148.0
1938,126,scene0378_00,chair,9,234.0
1939,126,scene0378_00,chair,10,272.0
1940,126,scene0378_00,chair,11,241.0
1941,126,scene0378_00,chair,12,258.0
1942,127,scene0378_01,chair,0,154.0
1943,127,scene0378_01,chair,1,149.0
1944,127,scene0378_01,chair,2,165.0
1945,127,scene0378_01,chair,3,153.0
1946,127,scene0378_01,window,4,587.0
1947,127,scene0378_01,desk,5,263.0
1948,127,scene0378_01,desk,6,258.0
1949,127,scene0378_01,desk,11,266.0
1950,127,scene0378_01,otherfurniture,7,317.0
1951,127,scene0378_01,bookshelf,8,74.0
1952,127,scene0378_01,bookshelf,9,89.0
1953,127,scene0378_01,cabinet,10,133.0
1954,127,scene0378_01,cabinet,12,107.0
1955,127,scene0378_01,door,13,304.0
1956,128,scene0378_02,desk,0,344.0
1957,128,scene0378_02,desk,1,375.0
1958,128,scene0378_02,desk,2,356.0
1959,128,scene0378_02,bookshelf,3,95.0
1960,128,scene0378_02,bookshelf,11,108.0
1961,128,scene0378_02,chair,4,190.0
1962,128,scene0378_02,chair,5,221.0
1963,128,scene0378_02,chair,6,216.0
1964,128,scene0378_02,chair,7,226.0
1965,128,scene0378_02,cabinet,8,157.0
1966,128,scene0378_02,cabinet,9,150.0
1967,128,scene0378_02,door,10,406.0
1968,128,scene0378_02,window,12,842.0
1969,128,scene0378_02,otherfurniture,13,455.0
1970,129,scene0382_00,desk,0,349.0
1971,129,scene0382_00,window,1,803.0
1972,129,scene0382_00,bed,2,
1973,129,scene0382_00,chair,3,187.0
1974,129,scene0382_00,door,4,385.0
1975,129,scene0382_00,door,6,
1976,129,scene0382_00,otherfurniture,5,410.0
1977,130,scene0382_01,otherfurniture,0,
1978,130,scene0382_01,otherfurniture,4,
1979,130,scene0382_01,otherfurniture,7,444.0
1980,130,scene0382_01,desk,1,361.0
1981,130,scene0382_01,chair,2,217.0
1982,130,scene0382_01,bed,3,80.0
1983,130,scene0382_01,curtain,5,316.0
1984,130,scene0382_01,window,6,825.0
1985,130,scene0382_01,door,8,
1986,130,scene0382_01,door,9,418.0
1987,131,scene0389_00,chair,0,264.0
1988,131,scene0389_00,chair,1,242.0
1989,131,scene0389_00,bed,2,91.0
1990,131,scene0389_00,cabinet,3,195.0
1991,131,scene0389_00,door,4,465.0
1992,131,scene0389_00,door,6,520.0
1993,131,scene0389_00,table,5,915.0
1994,131,scene0389_00,picture,7,
1995,131,scene0389_00,otherfurniture,8,
1996,131,scene0389_00,otherfurniture,10,
1997,131,scene0389_00,otherfurniture,11,569.0
1998,131,scene0389_00,curtain,9,394.0
1999,131,scene0389_00,refrigerator,12,646.0
2000,132,scene0406_00,showercurtain,0,430.0
2001,132,scene0406_00,toilet,1,550.0
2002,132,scene0406_00,counter,2,200.0
2003,132,scene0406_00,bathtub,3,31.0
2004,132,scene0406_00,sink,4,458.0
2005,132,scene0406_00,otherfurniture,5,307.0
2006,132,scene0406_00,picture,6,355.0
2007,132,scene0406_00,door,7,305.0
2008,132,scene0406_00,door,8,305.0
2009,133,scene0406_01,showercurtain,0,396.0
2010,133,scene0406_01,bathtub,1,26.0
2011,133,scene0406_01,toilet,2,533.0
2012,133,scene0406_01,cabinet,3,113.0
2013,133,scene0406_01,sink,4,459.0
2014,133,scene0406_01,picture,5,346.0
2015,133,scene0406_01,otherfurniture,6,299.0
2016,133,scene0406_01,door,7,267.0
2017,133,scene0406_01,door,8,267.0
2018,134,scene0406_02,bathtub,0,10.0
2019,134,scene0406_02,showercurtain,1,454.0
2020,134,scene0406_02,cabinet,2,138.0
2021,134,scene0406_02,door,3,322.0
2022,134,scene0406_02,door,6,322.0
2023,134,scene0406_02,toilet,4,597.0
2024,134,scene0406_02,picture,5,393.0
2025,134,scene0406_02,sink,7,483.0
2026,134,scene0406_02,otherfurniture,8,324.0
2027,135,scene0412_00,otherfurniture,0,609.0
2028,135,scene0412_00,otherfurniture,1,
2029,135,scene0412_00,otherfurniture,3,645.0
2030,135,scene0412_00,otherfurniture,6,654.0
2031,135,scene0412_00,otherfurniture,7,657.0
2032,135,scene0412_00,otherfurniture,8,646.0
2033,135,scene0412_00,otherfurniture,9,
2034,135,scene0412_00,otherfurniture,10,
2035,135,scene0412_00,otherfurniture,17,
2036,135,scene0412_00,table,2,
2037,135,scene0412_00,table,13,
2038,135,scene0412_00,table,14,1041.0
2039,135,scene0412_00,table,15,
2040,135,scene0412_00,table,16,1018.0
2041,135,scene0412_00,door,4,537.0
2042,135,scene0412_00,door,11,538.0
